file,source_folder,entity_type,value
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Erinnerungsbauteil,kultureller Wert zählt getrennt von technischer Reuse
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Reuse vs. Recycling-Bilanz,nötig zur sauberen Bewertung
The_Green_House_Utrecht.md,Gebäude,Fallstudie,The Green House Utrecht
The_Green_House_Utrecht.md,Gebäude,Gebaeude,The Green House
The_Green_House_Utrecht.md,Gebäude,Projekt,temporärer Stopgap / circular pavilion
The_Green_House_Utrecht.md,Gebäude,Ort,"Utrecht, Croeselaan / Knoopkazerne-Areal"
The_Green_House_Utrecht.md,Gebäude,Akteur,cepezed
The_Green_House_Utrecht.md,Gebäude,Akteur,Rijksvastgoedbedrijf / Central Government Real Estate Agency
The_Green_House_Utrecht.md,Gebäude,Akteur,R Creators
The_Green_House_Utrecht.md,Gebäude,Akteur,Pieters Bouwtechniek
The_Green_House_Utrecht.md,Gebäude,Akteur,Strukton Worksphere
The_Green_House_Utrecht.md,Gebäude,Akteur,Ballast Nedam
The_Green_House_Utrecht.md,Gebäude,Akteur,Kampstaal
The_Green_House_Utrecht.md,Gebäude,Akteur,De Groot & Visser
The_Green_House_Utrecht.md,Gebäude,Bauteil,Rauchglas-Fassadenpaneele Knoopkazerne
The_Green_House_Utrecht.md,Gebäude,Bauteil,Pflasterklinker aus alter Kade in Tiel
The_Green_House_Utrecht.md,Gebäude,Bauteil,vorkonsumiertes Holz / pre-used wood
The_Green_House_Utrecht.md,Gebäude,Bauteil,Innenwände / Holzfußboden-Bauteile / Dämmmaterialien
The_Green_House_Utrecht.md,Gebäude,Reuse_Strategie,"Bauteil- und Materialwiederverwendung, temporärer demontabler Neubau"
The_Green_House_Utrecht.md,Gebäude,Tragwerkssystem,demontables Stahlrahmen-System aus galvanisierten Profilen
The_Green_House_Utrecht.md,Gebäude,Verbindung,trockene / demontierbare Montage
The_Green_House_Utrecht.md,Gebäude,Logistik,Urban Mining aus Knoopkazerne und alter Kade
The_Green_House_Utrecht.md,Gebäude,Werkzeug,Smart measuring system
The_Green_House_Utrecht.md,Gebäude,Kennwert,80 m² Vertical Farming Greenhouse
The_Green_House_Utrecht.md,Gebäude,Kennwert,15 Jahre temporäre Nutzung
The_Green_House_Utrecht.md,Gebäude,Foerderprogramm,unbekannt
The_Green_House_Utrecht.md,Gebäude,Wirtschaft,Miet-/Leasingmodelle für Licht/Möbel
The_Green_House_Utrecht.md,Gebäude,Temporäre Wiederaufbaubarkeit,Das Gebäude ist auf Ortswechsel nach 15 Jahren ausgelegt
The_Green_House_Utrecht.md,Gebäude,Quellgebäude,Reuse-Material stammt gezielt aus benachbartem Umbau
The_Green_House_Utrecht.md,Gebäude,Betriebszirkularität,"Circularity umfasst Restaurantbetrieb, Leasing, Menü; nicht alles ist Bauteil-Reuse"
Thoravej_29_Copenhagen.md,Gebäude,Fallstudie,Thoravej 29
Thoravej_29_Copenhagen.md,Gebäude,Ort,"Thoravej 29, 2400 København NV, Copenhagen"
Thoravej_29_Copenhagen.md,Gebäude,Gebaeude,Industrie-/Fabrikgebäude von 1967/1968
Thoravej_29_Copenhagen.md,Gebäude,Projekt,Transformation zu Community-/Kultur-/Arbeitsgebäude
Thoravej_29_Copenhagen.md,Gebäude,Akteur,Bikubenfonden; Pihlmann Architects; Hoffmann A/S; ABC Rådgivende Ingeniører; Sara Martinsen; DTU Kristoffer Negendahl/Negeldahl
Thoravej_29_Copenhagen.md,Gebäude,Bauteil,TT-Decken / Betondecken
Thoravej_29_Copenhagen.md,Gebäude,Bauteil,Fassaden-/Ziegelmaterial
Thoravej_29_Copenhagen.md,Gebäude,Bauteil,Kunststofffenster
Thoravej_29_Copenhagen.md,Gebäude,Bauteil,Türen
Thoravej_29_Copenhagen.md,Gebäude,Kennwert,95 % Materialwiederverwendung
Thoravej_29_Copenhagen.md,Gebäude,Kennwert,bis 88 % CO₂-Reduktion gegenüber Neubau
Thoravej_29_Copenhagen.md,Gebäude,Kennwert,90 % Abfallreduktion
Thoravej_29_Copenhagen.md,Gebäude,Gebäude-recycelt-sich-selbst,Der Fall beruht auf in-situ umgenutzten eigenen Bauteilen.
Thoravej_29_Copenhagen.md,Gebäude,Nicht-zählbare Möbelreuse,Im Projekt werden Türen zu Tischplatten; laut Grundregel zählt loses Mobiliar nicht.
Thoravej_29_Copenhagen.md,Gebäude,Restlebensdauer-Erhalt,"Fenster bleiben in alter Funktion wegen Restlebensdauer erhalten, zählen aber nicht als Direct Reuse."
Timber_Square_London.md,Gebäude,Fallstudie,Timber Square
Timber_Square_London.md,Gebäude,Gebaeude,Print Building und Ink Building
Timber_Square_London.md,Gebäude,Ort,"25 Lavington Street / Bankside, Southwark, London SE1"
Timber_Square_London.md,Gebäude,Projekt,Net-zero / hybrid timber office redevelopment
Timber_Square_London.md,Gebäude,Bauherr,Landsec
Timber_Square_London.md,Gebäude,Architekt,Bennetts Associates
Timber_Square_London.md,Gebäude,Tragwerksplaner,Heyne Tillett Steel / HTS
Timber_Square_London.md,Gebäude,People/Akteure,"Landsec, Bennetts Associates, HTS, Mace, Hoare Lea, Alinea/T+T Alinea, Opera, Stora Enso, Hybrid Structures, Cleveland Steel & Tubes"
Timber_Square_London.md,Gebäude,Reuse_Strategie,ex-situ Bauteilwiederverwendung von Stahl + Bestandserhalt + DfD
Timber_Square_London.md,Gebäude,Bauteil,wiederverwendete Stahlträger
Timber_Square_London.md,Gebäude,Bauteil,großer Stahlträger als Empfangstresen
Timber_Square_London.md,Gebäude,Bauteil,bestehende Struktur Print Building
Timber_Square_London.md,Gebäude,Material,CLT und Stahl
Timber_Square_London.md,Gebäude,Werkzeug,HTS Reused Steel Stockmatcher
Timber_Square_London.md,Gebäude,Datenmodell,Stock list / design list matching
Timber_Square_London.md,Gebäude,Verbindung,reversible joints / non-composite structural design
Timber_Square_London.md,Gebäude,Pruefung,"fire testing, acoustics, insurance, vibration performance at scale"
Timber_Square_London.md,Gebäude,Logistik,reused steel sourced from Cleveland Steel & Tubes laut Timber Development UK
Timber_Square_London.md,Gebäude,Kennwert,>500 beams; ca. 115–125 t reused steel
Timber_Square_London.md,Gebäude,Kennwert,CO₂-Einsparung reused steel 216 oder 276 tCO₂e
Timber_Square_London.md,Gebäude,Huerde,"fire, acoustics, insurance, vibration"
Timber_Square_London.md,Gebäude,Norm_Recht,"UKGBC Net Zero Carbon Buildings Framework; BREEAM Outstanding, WELL Platinum, NABERS 5 target"
Timber_Square_London.md,Gebäude,Wirtschaft,unbekannt
Timber_Square_London.md,Gebäude,Matching-Algorithmus,Reuse-Stahl wurde digital mit Designanforderungen abgeglichen
Timber_Square_London.md,Gebäude,Stockholder / Reuse-Lieferant,Stahlreuse hängt an konkreten Lager-/Lieferantenbeständen
Timber_Square_London.md,Gebäude,Retained-Structure-Anteil,Methodisch abgrenzen von Direct Reuse
Timber_Square_London.md,Gebäude,Embodied-Carbon-Wertekonflikt,Quellen nennen 216 und 276 tCO₂e Einsparung
TRAE_High_Rise_Aarhus.md,Gebäude,Fallstudie,TRÆ High-Rise
TRAE_High_Rise_Aarhus.md,Gebäude,Gebaeude,78 m / 20-geschossiges Holzhochhaus
TRAE_High_Rise_Aarhus.md,Gebäude,Projekt,TRÆ
TRAE_High_Rise_Aarhus.md,Gebäude,Ort,"Aarhus, Dänemark"
TRAE_High_Rise_Aarhus.md,Gebäude,Akteur,Lendager
TRAE_High_Rise_Aarhus.md,Gebäude,Akteur,Artelia Group
TRAE_High_Rise_Aarhus.md,Gebäude,Bauherr,Kilden & Hindby / PFA Ejendomme
TRAE_High_Rise_Aarhus.md,Gebäude,Bauteil,salvaged Aluminium-Fassadenplatten
TRAE_High_Rise_Aarhus.md,Gebäude,Bauteil,Windturbinenflügel
TRAE_High_Rise_Aarhus.md,Gebäude,Bauteil,wiederverwendete Fenster / upcycled windows
TRAE_High_Rise_Aarhus.md,Gebäude,Bauteil,reclaimed timber flooring / Gellerup floors
TRAE_High_Rise_Aarhus.md,Gebäude,Bauteil,wiederverwendete Troldtekt-Akustikplatten
TRAE_High_Rise_Aarhus.md,Gebäude,Material,"PET-Filz, Textilien, Papiergranulat, Hanf/Seegras"
TRAE_High_Rise_Aarhus.md,Gebäude,Tragwerkssystem,"Massivholzstützen, CLT-Decken, Betonkerne"
TRAE_High_Rise_Aarhus.md,Gebäude,Pruefung,Full-scale fire tests / DBI-Tests
TRAE_High_Rise_Aarhus.md,Gebäude,Kennwert,30–50% embodied-carbon reduction
TRAE_High_Rise_Aarhus.md,Gebäude,Kennwert,130.096 kg CO₂e footprint / 170.534 kg waste saved
TRAE_High_Rise_Aarhus.md,Gebäude,Upcycling-Produkt,"Viele Elemente sind nicht einfache Direct-Reuse-Bauteile, sondern remanufactured/upcycled Produkte."
TRAE_High_Rise_Aarhus.md,Gebäude,Materialökosystem,"TRÆ kombiniert biogene, recycelte und wiederverwendete Materialien als Strategie."
Upcycle_Studios_Copenhagen.md,Gebäude,Fallstudie,Upcycle Studios
Upcycle_Studios_Copenhagen.md,Gebäude,Ort,"Ørestad, Copenhagen, DK"
Upcycle_Studios_Copenhagen.md,Gebäude,Projekt,20 row houses / terraced houses
Upcycle_Studios_Copenhagen.md,Gebäude,Gebaeude,Reihenhausensemble
Upcycle_Studios_Copenhagen.md,Gebäude,Akteur,"NREP, AG Gruppen, Lendager, MOE, Artelia, BOGL"
Upcycle_Studios_Copenhagen.md,Gebäude,Architekt,Lendager / Lendager Group
Upcycle_Studios_Copenhagen.md,Gebäude,Bauherr,NREP / AG Gruppen
Upcycle_Studios_Copenhagen.md,Gebäude,Tragwerksplaner,MOE
Upcycle_Studios_Copenhagen.md,Gebäude,Reuse_Strategie,Upcycling / reuse of existing materials
Upcycle_Studios_Copenhagen.md,Gebäude,Bauteil,Double-glazed windows
Upcycle_Studios_Copenhagen.md,Gebäude,Bauteil,discarded floorboards / Dinesen offcuts
Upcycle_Studios_Copenhagen.md,Gebäude,Material,recycled/upcycled concrete from Copenhagen Metro
Upcycle_Studios_Copenhagen.md,Gebäude,Kennwert,32 % CO₂-Reduktion bei Materialien
Upcycle_Studios_Copenhagen.md,Gebäude,Kennwert,45 % CO₂-Einsparung über 50 Jahre inkl. Betrieb
Upcycle_Studios_Copenhagen.md,Gebäude,Kennwert,914.000 kg waste saved
Upcycle_Studios_Copenhagen.md,Gebäude,Huerde,Remanufacturing auf Neubaustandard
Upcycle_Studios_Copenhagen.md,Gebäude,Pruefung,unbekannt
Upcycle_Studios_Copenhagen.md,Gebäude,Norm_Recht,unbekannt
Upcycle_Studios_Copenhagen.md,Gebäude,Norm_Recht,unbekannt
Upcycle_Studios_Copenhagen.md,Gebäude,Werkzeug,unbekannt
Upcycle_Studios_Copenhagen.md,Gebäude,Remanufacturing,"Upcycle Studios nutzt gebrauchte/restliche Produkte, die für Neubaustandard aufbereitet werden"
Upcycle_Studios_Copenhagen.md,Gebäude,Upcycled product stream,"mehrere Bauteile sind nicht direkt aus einem Gebäude übernommen, sondern industriell aufbereitet"
Upcycle_Studios_Copenhagen.md,Gebäude,Quellenkonflikt Kennwert,"zentrale Mengen variieren zwischen 904 t, 1000 t und 1400 tons"
Verbiest_Karreveld_Brussels.md,Gebäude,Fallstudie,Verbiest + Karreveld
Verbiest_Karreveld_Brussels.md,Gebäude,Gebaeude,Verbiest
Verbiest_Karreveld_Brussels.md,Gebäude,Gebaeude,Karreveld
Verbiest_Karreveld_Brussels.md,Gebäude,Projekt,Verbiest transformation
Verbiest_Karreveld_Brussels.md,Gebäude,Projekt,Karreveld 1/2
Verbiest_Karreveld_Brussels.md,Gebäude,Ort,Sint-Jans-Molenbeek / Brüssel
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,AgwA
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,Evelia Macal
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,JZH & Partners
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,"Daidalos Peutz, Sixco"
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,"Kahle Acoustics, Denis Dujardin"
Verbiest_Karreveld_Brussels.md,Gebäude,Akteur,Pouvoir Organisateur Pluriel / POP
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,modulare Innenwände Karreveld
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,abgehängte Decke + Leuchten Karreveld
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,"bestehende Treppen, Toiletten, technische Schächte Karreveld"
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,Dach- und Terrassenfliesen Verbiest
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,"Geländer, Fliesen, Steine Verbiest"
Verbiest_Karreveld_Brussels.md,Gebäude,Bauteil,dekorative Fliesen Verbiest
Verbiest_Karreveld_Brussels.md,Gebäude,Material,"Holz, massive Holzbalken/Platten Verbiest"
Verbiest_Karreveld_Brussels.md,Gebäude,Reuse_Strategie,in-situ transformiert / Bauteilwiederverwendung
Verbiest_Karreveld_Brussels.md,Gebäude,Aufbereitungsmethode,"Demontage, Zwischenlagerung, Wiedereinbau"
Verbiest_Karreveld_Brussels.md,Gebäude,Abbruchmethode,sehr begrenzte Demolition / selective deconstruction
Verbiest_Karreveld_Brussels.md,Gebäude,Pruefung,unbekannt
Verbiest_Karreveld_Brussels.md,Gebäude,Leistungsanforderung,"Schule, Wohnhaus, Atelier"
Verbiest_Karreveld_Brussels.md,Gebäude,Norm_Recht,"Belgische / Brüsseler Bauvorschriften, Schulbau, Brandschutz"
Verbiest_Karreveld_Brussels.md,Gebäude,Kennwert,Verbiest 610 m²
Verbiest_Karreveld_Brussels.md,Gebäude,Kennwert,Karreveld 6.000.000 EUR exkl. MwSt.
Verbiest_Karreveld_Brussels.md,Gebäude,Huerde,laufender Schulbetrieb / Phasierung
Verbiest_Karreveld_Brussels.md,Gebäude,Huerde,Bestandserhalt vs. Direct Reuse
Verbiest_Karreveld_Brussels.md,Gebäude,Bericht,Verbiest. Approximations
Verbiest_Karreveld_Brussels.md,Gebäude,In-situ-Reuse-Kette,"Bauteile verlassen das Gebäude nicht, werden aber neu zugeordnet"
Verbiest_Karreveld_Brussels.md,Gebäude,Parallelbetrieb,Umbau bei laufender Nutzung beeinflusst Reuse und Phasing
Verbiest_Karreveld_Brussels.md,Gebäude,Projektübergreifender Materialtransfer,Bauteile stammen von anderer AgwA-/Baustelle
Villa_Welpeloo_Enschede.md,Gebäude,Fallstudie,Villa Welpeloo
Villa_Welpeloo_Enschede.md,Gebäude,Gebaeude,Wohnhaus mit Ausstellungs-/Kunstlagerfunktion
Villa_Welpeloo_Enschede.md,Gebäude,Ort,"Roombeek, Enschede, Niederlande"
Villa_Welpeloo_Enschede.md,Gebäude,Projekt,Villa Welpeloo
Villa_Welpeloo_Enschede.md,Gebäude,Akteur,"Jan Jongert, Jeroen Bergsma, Team Superuse/2012Architecten"
Villa_Welpeloo_Enschede.md,Gebäude,Architekt,Superuse Studios / 2012Architecten
Villa_Welpeloo_Enschede.md,Gebäude,Tragwerksplaner,Nico Plukkel
Villa_Welpeloo_Enschede.md,Gebäude,Bauherr,privat; Tjibbe Knol / Ingrid Blans in Architectuurgids genannt
Villa_Welpeloo_Enschede.md,Gebäude,Reuse_Strategie,Materialgetriebener Entwurf / Superuse
Villa_Welpeloo_Enschede.md,Gebäude,Bauteil,Stahlträger aus Paternoster/Textilmaschine
Villa_Welpeloo_Enschede.md,Gebäude,Bauteil,Holz aus Kabeltrommeln
Villa_Welpeloo_Enschede.md,Gebäude,Bauteil,"Bau-/Montagelift, später Innenlift"
Villa_Welpeloo_Enschede.md,Gebäude,Material,"Stahl, Holz, Polystyrol, Werbetafeln, weitere lokale Reststoffe"
Villa_Welpeloo_Enschede.md,Gebäude,Methode,Harvest Map / Materialscouting
Villa_Welpeloo_Enschede.md,Gebäude,Werkzeug,Harvestmap / Oogstkaart
Villa_Welpeloo_Enschede.md,Gebäude,Pruefung,Tragwerksberechnung mit schlechtester Stahlqualität aus Baujahr der Maschine
Villa_Welpeloo_Enschede.md,Gebäude,Aufbereitungsmethode,geringe Veränderung / Anpassung; Fassadenreserve angelegt
Villa_Welpeloo_Enschede.md,Gebäude,Schadstoff,toxische Bahnschwellen/-platten als verworfene Option
Villa_Welpeloo_Enschede.md,Gebäude,Kennwert,ca. 60 % salvaged materials
Villa_Welpeloo_Enschede.md,Gebäude,Kennwert,90 % CO₂-Reduktion für Konstruktion und Fassade
Villa_Welpeloo_Enschede.md,Gebäude,Wirtschaft,unbekannt
Villa_Welpeloo_Enschede.md,Gebäude,Norm_Recht,unbekannt
Villa_Welpeloo_Enschede.md,Gebäude,Materialscout,"Das Projekt begann mit aktiver Suche nach Bauteilen, nicht mit konventioneller Spezifikation"
Villa_Welpeloo_Enschede.md,Gebäude,Materialgetriebener Entwurf,Der Entwurf folgt vorhandenen Querschnitten/Materialien
Villa_Welpeloo_Enschede.md,Gebäude,Reserve-/Ersatzteillager,Bei Sonder-Bauteilen ist spätere Wartung problematisch
Villa_Welpeloo_Enschede.md,Gebäude,Verworfenes Reuse-Bauteil,"Für Forschung wichtig, weil nicht jedes gefundene Bauteil nutzbar ist"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Fallstudie,Woongroep Boschgaard / Collectief Ecosysteem Boschgaard
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Ort,"Den Bosch / ’s-Hertogenbosch, NL"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Gebaeude,ehemaliges Nachbarschaftszentrum De Patio + neue Wohnbauten
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Projekt,19 soziale Mietwohnungen + Nachbarschaftszentrum
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Akteur,"Bewohnerinitiative, Zayaz, Superuse Studios, Bouwbedrijf Versteegden, Transfarmers, VanNimwegen"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Reuse_Strategie,"Oogsten / material harvesting, bauen mit Restmaterialien"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Bauteil,Holz-Dachspanten / Brettschichtholz-Kniespanten
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Bauteil,Aluminium-Fassadensystem
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Bauteil,Holz aus ehemaliger Bibliothek / Tankstelle / Schule / Kunstakademie
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Material,Sekundärmaterialien / oogstmaterialen
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Kennwert,84 % sekundäre Materialien
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Kennwert,85 % bzw. Ziel 90 % wiederverwendete/geerntete Materialien
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Kennwert,70 % CO₂-Einsparung gegenüber aktuellem Baustandard
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Kennwert,700.000 € vermiedene zukünftige Umweltschäden
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Logistik,Materiallager / loods
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Huerde,Materialverfügbarkeit vor Bauplanung
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Huerde,"Bauphysik, Schall, Ausführung"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Huerde,Holzschädlinge / boktor
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Wirtschaft,Budget sozialer Wohnungsbau
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Schadstoff,unbekannt
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Pruefung,unbekannt
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Norm_Recht,unbekannt
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Werkzeug,unbekannt
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Oogstmaterial / geerntetes Material,"Niederländische Praxis benennt Bauteile als „geerntet“, nicht nur gekauft"
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Bewohner-Selbstbau / Selbstwerkzaamheid,Beteiligung der künftigen Nutzer ist prozessprägend
Woongroep_Boschgaard_Den_Bosch.md,Gebäude,Materiallager / Zwischenlager,Für Reuse-Beschaffung zentral und nicht nur Transport
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Fallstudie,Zinneke / Feder Masui4ever
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Gebaeude,ehemalige Werkstätten / ehemaliger Gebäudekomplex des Finanzministeriums
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Ort,"Place Masui / Rue des Palais, Brüssel"
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Projekt,Masui4Ever
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Akteur,Zinneke asbl
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Akteur,Rotor
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Akteur,Ouest Architecture
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Akteur,Matriciel
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Foerderprogramm,ERDF / FEDER Brüssel-Hauptstadt
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Reuse_Strategie,Bauteilwiederverwendung + adaptive reuse
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Bauteil,ca. 30 Stahlträger
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Bauteil,5 Fensterrahmen
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Bauteil,450 m² Steinwolle-Dämmplatten
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Bauteil,2 Stahl-Treppen
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Bauteil,kompletter Lüftungsverbund
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Kennwert,12 % neue Materialien second-hand nach Masse
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Kennwert,94 % Gebäudemasse erhalten
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Huerde,öffentliche Beschaffung vs. Wiederverwendungsflexibilität
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Methode,Co-design / Co-execution mit technischer Crew
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Prozessphase,Beschaffung / Ausschreibung
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Werkzeug,unbekannt
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Norm_Recht,unbekannt
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Norm_Recht,öffentliche Vergabe / public procurement
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Öffentliche Beschaffung / Procurement-Mechanik,"Die Wiederverwendung hing stark an Ausschreibungs- und Vergabelogik, nicht nur an Bautechnik."
Zinneke_Feder_Masui4ever_Brussels.md,Gebäude,Nutzer-Crew / Eigenleistungsteam,Die technische Crew der Nutzerorganisation war Teil von Co-design / Co-execution.
Altes_Hobelwerk_Winterthur.md,gebaeude,Methode,Design_for_Disassembly
Altes_Hobelwerk_Winterthur.md,gebaeude,Gebaeude,Hobelwerk_Haus_D_Oberwinterthur
Altes_Hobelwerk_Winterthur.md,gebaeude,Ort,Hobelwerk_Areal_Oberwinterthur
Altes_Hobelwerk_Winterthur.md,gebaeude,Projekt,Hobelwerk_Winterthur
Altes_Hobelwerk_Winterthur.md,gebaeude,Material,ReUse_Mauerwerk
Altes_Hobelwerk_Winterthur.md,gebaeude,Material,ReUse_Innenausbau
Altes_Hobelwerk_Winterthur.md,gebaeude,Material,Laminatfurnierplatten
Altes_Hobelwerk_Winterthur.md,gebaeude,Tragwerkssystem,Industriehalle
Altes_Hobelwerk_Winterthur.md,gebaeude,Methode,Minimalinvasiver_Umbau
Altes_Hobelwerk_Winterthur.md,gebaeude,Methode,Pioniernutzung
Areal_Walkeweg_Nord.md,gebaeude,Material,Beton
Areal_Walkeweg_Nord.md,gebaeude,Methode,Bauteilkatalogisierung
Areal_Walkeweg_Nord.md,gebaeude,Ort,Basel
Areal_Walkeweg_Nord.md,gebaeude,Gebaeude,Lysbuechel_Parkhaus
Areal_Walkeweg_Nord.md,gebaeude,Tragwerkssystem,Skelettbau
Areal_Walkeweg_Nord.md,gebaeude,Tragwerkssystem,Stützen_Träger_System
Areal_Walkeweg_Nord.md,gebaeude,Material,ReUse_Betonfertigteile
Areal_Walkeweg_Nord.md,gebaeude,Fallstudie,Elementa_Walkeweg
Areal_Walkeweg_Nord.md,gebaeude,Projekt,Wohnbauprogramm_1000plus_Basel
Areal_Walkeweg_Nord.md,gebaeude,Methode,Bauteilkatalogisierung
Areal_Walkeweg_Nord.md,gebaeude,Methode,Rueckbauplanung
Bestandshalle_CRCLR_House.md,gebaeude,Fallstudie,CRCLR_House
Bestandshalle_CRCLR_House.md,gebaeude,Material,Holz
Bestandshalle_CRCLR_House.md,gebaeude,Methode,Design_for_Disassembly
Bestandshalle_CRCLR_House.md,gebaeude,Methode,Materialpass
Bestandshalle_CRCLR_House.md,gebaeude,Ort,Berlin_Neukoelln
Bestandshalle_CRCLR_House.md,gebaeude,Gebaeude,Kindl_Areal
Bestandshalle_CRCLR_House.md,gebaeude,Projekt,Impact_Hub_Berlin_CRCLR
Bestandshalle_CRCLR_House.md,gebaeude,Material,Hanf
Bestandshalle_CRCLR_House.md,gebaeude,Material,Strohplatten
Bestandshalle_CRCLR_House.md,gebaeude,Material,ReUse_MDF
Bestandshalle_CRCLR_House.md,gebaeude,Tragwerkssystem,Holzaufstockung
Bestandshalle_CRCLR_House.md,gebaeude,Methode,Materialpass
Bestandshalle_CRCLR_House.md,gebaeude,Methode,Design_for_Disassembly
Bestandshalle_CRCLR_House.md,gebaeude,akteure,TRNSFRM_eG
Bestandshalle_CRCLR_House.md,gebaeude,akteure,Die_Zusammenarbeiter
Bestandshalle_CRCLR_House.md,gebaeude,akteure,LXSY_Architektur
Bestandshalle_CRCLR_House.md,gebaeude,akteure,ZRS_Architekten
BOELL_LAB_Berlin.md,gebaeude,Material,Holz
BOELL_LAB_Berlin.md,gebaeude,Methode,Design_for_Disassembly
BOELL_LAB_Berlin.md,gebaeude,Tragwerkssystem,Holztragwerk
BOELL_LAB_Berlin.md,gebaeude,Projekt,BOELL_LAB_Berlin
BOELL_LAB_Berlin.md,gebaeude,Ort,Karl_Marx_Allee_Berlin
BOELL_LAB_Berlin.md,gebaeude,Ort,Berlin_Mitte
BOELL_LAB_Berlin.md,gebaeude,Fallstudie,BOELL_LAB_Berlin
BOELL_LAB_Berlin.md,gebaeude,Akteur,LXSY_Architektur
BOELL_LAB_Berlin.md,gebaeude,Akteur,asp_Architekten
BOELL_LAB_Berlin.md,gebaeude,Akteur,Heinrich_Boell_Stiftung
BOELL_LAB_Berlin.md,gebaeude,Akteur,WBM
BOELL_LAB_Berlin.md,gebaeude,Akteur,BIM_Berlin
BOELL_LAB_Berlin.md,gebaeude,Material,ReUse_Bauteile
BOELL_LAB_Berlin.md,gebaeude,Material,Rezyklate
BOELL_LAB_Berlin.md,gebaeude,Material,PV
BOELL_LAB_Berlin.md,gebaeude,Material,Dachbegruenung
BOELL_LAB_Berlin.md,gebaeude,Tragwerkssystem,Rastertragwerk
BOELL_LAB_Berlin.md,gebaeude,Methode,Low_Tech
BOELL_LAB_Berlin.md,gebaeude,Methode,Gebaeudesimulation
BOELL_LAB_Berlin.md,gebaeude,Methode,Gebaeuderessourcenpass
Da_Vinci_Business_District.md,gebaeude,Ort,Bruessel
Da_Vinci_Business_District.md,gebaeude,Ort,Evere
Da_Vinci_Business_District.md,gebaeude,akteure,Rotor_DC
Da_Vinci_Business_District.md,gebaeude,akteure,Rotor
