key,cc,tid,eid,name,official_url,result,asset_path,dark_asset_path,source_url,source_kind,source_sha256,asset_sha256,dark_asset_sha256,crop_mode,identity_review_status,review_status,reviewer,confirmed_at,logo_opacity_percent,provisional_review,reason,rights_status,print_clearance,legacy_manifest_match
BE:M29,BE,M27,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6532,RotorDC,https://rotordc.com/,logo,bilder/BE/M29.png,bilder/BE/M29-dark.png,https://rotordc.com/web/image/611014-a8c44399/rotor_logo.jpg?access_token=776eed55-517c-4089-8fbb-f49c317e70a3,header_logo,bfccbc170c56d5206acbb58a8fef50853034cb36241f85f74709096823c9322f,bfccbc170c56d5206acbb58a8fef50853034cb36241f85f74709096823c9322f,e0bf0436beb2efea76b4f520b32fb0a3d1ff5a457621598f9bb3fe6c616f8743,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:N05,BE,N04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6533,Opalis,https://opalis.eu/,logo,bilder/BE/N05.png,bilder/BE/N05-dark.png,inline+https://opalis.eu/en#sha256=fd47bc3049024f4db1e07b730a3a233f3d99d72ee065cfc86496407d54faea66,header_logo,249bf1023933c9f501888a7c121becc8651d7c52a08643ffe0235ef80c69c38c,249bf1023933c9f501888a7c121becc8651d7c52a08643ffe0235ef80c69c38c,1664d3844a5a5c4fcc9a9f5bd5836c211e23e993cd4bd4e488299a2e29a17247,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:N03,BE,N02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:736,Embuild,https://www.embuild.be/,logo,bilder/BE/N03.png,bilder/BE/N03-dark.png,https://www.embuild.be/themes/custom/itr_theme/meta/safari-pinned-tab.svg,declared_icon,4c0ee5cc2a44c168831791e51739ca0843603701ffd50340f828e812f1a2b17d,4c0ee5cc2a44c168831791e51739ca0843603701ffd50340f828e812f1a2b17d,6c14bc4d5db092314fdc214ebbb7ef57bfc6ed327df2d7445869c90af668cec0,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F02,BE,F01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:737,Buildwise,https://www.buildwise.be/,logo,bilder/BE/F02.png,bilder/BE/F02-dark.png,https://www.buildwise.be/media/badfs22l/buildwise.zip#SVG/Buildwise_Verticaal_1.svg,media_logo,40820343de70c52d40ab348325c0d979c5418b76d659943b6463706d774d4e5b,40820343de70c52d40ab348325c0d979c5418b76d659943b6463706d774d4e5b,5d4ad09e04d9b2b06985e527583c0459d1cbb57814191bc550adffc8c222e022,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:I01,BE,I01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:739,Brussels Environment,https://environnement.brussels/,logo,bilder/BE/I01.png,bilder/BE/I01-dark.png,https://environnement.brussels/themes/custom/ocelot_baseline/components/logo/assets/logo.svg,header_logo,663a28f62885d3adde1685895035f9d364cb86e89444070ba4b780e6c2f2d7a4,663a28f62885d3adde1685895035f9d364cb86e89444070ba4b780e6c2f2d7a4,02a3ab7693f736099c870669f537f2b4cb4936bc2eceee8b4c4bc2137fbc4cf8,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M02,BE,M02,NEW:H:antiquefireplacesfirst,Antique Fireplaces First,https://antiquefireplacesfirst.com/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
BE:M03,BE,M03,NEW:H:authentiekebouwmaterialenstorms,Authentieke Bouwmaterialen Storms nv,https://www.rikstorms.be/,logo,bilder/BE/M03.png,bilder/BE/M03-dark.png,https://www.rikstorms.be/cms/templates/home/inc/logo.png,header_logo,face0857331308c3c0e9016c65660820e515bd9363a30ed8cedd288daa63eae3,face0857331308c3c0e9016c65660820e515bd9363a30ed8cedd288daa63eae3,b90842294baf9372480063dd5f5b0fc1eb09fd0a6699268696f8d28e21ff5e7f,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M06,BE,M05,NEW:H:boisantique,Bois Antique,https://boisantique.be/,logo,bilder/BE/M06.png,bilder/BE/M06-dark.png,https://boisantique.be/apple-touch-icon.png,apple_touch,83cd4e77e7613bd4327ca2d4a67ebb87f4ef1e1ed371dc0dfa4eb959b7cd3eb9,83cd4e77e7613bd4327ca2d4a67ebb87f4ef1e1ed371dc0dfa4eb959b7cd3eb9,f1a94f950f4c7923ba626abd620ff3d869911c25d14587f8f629f9828f36b78b,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M10,BE,M09,NEW:H:deoudedakpan,De Oude Dakpan,https://de-oude-dakpan.be/,logo,bilder/BE/M10.png,bilder/BE/M10-dark.png,https://de-oude-dakpan.be/gallery/logo-ts1704631145.webp,header_logo,a6ef164c1b6ba223b4c315636eba3f04b53bce264e940f476129f1e84d8ee144,a6ef164c1b6ba223b4c315636eba3f04b53bce264e940f476129f1e84d8ee144,17d2cc772143045e87cf62fa3081d575ad20189f6d9de518dd882c3614a2ec22,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M12,BE,M11,NEW:H:eeuwenhoutantoineverhofstede,Eeuwenhout Antoine Verhofstede,https://www.verhofstede.be/,logo,bilder/BE/M12.png,bilder/BE/M12-dark.png,https://www.verhofstede.be/wp-content/themes/verhofstede/images/verhofstede.svg,header_logo,ebde6c8d7c857558e5d4e4c8d697d4310180531fde3a486aba62799fbb00ff34,ebde6c8d7c857558e5d4e4c8d697d4310180531fde3a486aba62799fbb00ff34,e1081c72dfb06288f6be9b93c8abebcfef79c9402ed686e3555a1c156b1d0ddd,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M15,BE,M14,NEW:H:gunterbosmans,Gunter Bosmans,https://www.gunter-bosmans.be/,logo,bilder/BE/M15.png,,https://www.gunter-bosmans.be/smarty/wireframe20/media/images/logo-Gunter-Bosmans-BV.png,header_logo,3725f51f97c477fb15f9def0f5f098c4bd134f654425127b96a14ba80d56a3eb,3725f51f97c477fb15f9def0f5f098c4bd134f654425127b96a14ba80d56a3eb,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M16,BE,M15,NEW:H:hetarduinenhoekje,Het arduinen hoekje,https://arduinen-hoekje.be/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
BE:M17,BE,M16,NEW:H:heynsrecycling,Heyns Recycling,https://heynsrecycling.be/,logo,bilder/BE/M17.png,bilder/BE/M17-dark.png,http://heynsrecycling.be/images/2019-Heyns-Recycling-V2.png,header_logo,a781dec7813a173b11fef616f1a2a3fc2e5cd256da6bfef4275c103b93ea8a11,a781dec7813a173b11fef616f1a2a3fc2e5cd256da6bfef4275c103b93ea8a11,27bcc29b54698d689d0a92d5ec81b451dd9339d9895e4dea9e2b02bcb058d2a1,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M18,BE,M17,NEW:H:hofman,Hofman NV - SA,https://www.hofman.be/,logo,bilder/BE/M18.png,,https://www.hofman.be/wp-content/uploads/2018/06/logo-blue.png,media_logo,c5c59cd0beff482614c17e9ab8c04e50205b0ac4913aec4d1ee5239ade3cd777,c5c59cd0beff482614c17e9ab8c04e50205b0ac4913aec4d1ee5239ade3cd777,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M20,BE,M19,NEW:H:jefstone,Jef Stone,https://jefstone.be/,logo,bilder/BE/M20.png,bilder/BE/M20-dark.png,https://jefstone.be/wp-content/themes/porto/images/logo/apple-touch-icon_152x152.png,apple_touch,b9a0d7d69d1f80305ea526b203664e3d3306a22b06c414e2db51826f01e49002,b9a0d7d69d1f80305ea526b203664e3d3306a22b06c414e2db51826f01e49002,a80b9a74fd24418fb67214c39a30ff4645e6f2ce328b2d66283e4b6f2e8f873d,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M21,BE,M20,NEW:H:jorisvanapers,Joris Van Apers,https://www.vanapers.be/,logo,bilder/BE/M21.png,,https://cdn.prod.website-files.com/67165109e9b8f4c511ffc530/673617c7242dbfca304bc946_Vanapers_webclip.svg,apple_touch,be5066ce87a4ff66f20375317dd51ce81219f1b9a773618e0f913f9dfbbef829,be5066ce87a4ff66f20375317dd51ce81219f1b9a773618e0f913f9dfbbef829,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U20,BE,U06,NEW:H:kaderstudio,Kaderstudio,https://kaderstudio.eu/,logo,bilder/BE/U20.png,bilder/BE/U20-dark.png,https://kaderstudio.eu/safari-pinned-tab.svg,declared_icon,acd66cbae552b8bfa91bad3c1d1a44f91d5004d6f27434aef89b6928cfd6242d,acd66cbae552b8bfa91bad3c1d1a44f91d5004d6f27434aef89b6928cfd6242d,94fe9bc4db811343091f796dafe510a14bc0e098a878f6b50286c2c2a4d7de0e,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F03,BE,F02,NEW:H:kampc,Kamp C,https://www.kampc.be/,logo,bilder/BE/F03.png,,https://www.kampc.be/favicon/site/apple-touch-icon-1024x1024.png,apple_touch,a1a6d1746c938273714b084c51be83ad37588845e4763a26b4340a925ab64d59,a1a6d1746c938273714b084c51be83ad37588845e4763a26b4340a925ab64d59,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M22,BE,M21,NEW:H:kasseienkindt,Kasseien Kindt,https://www.kasseienkindt.be/,logo,bilder/BE/M22.png,,https://www.kasseienkindt.be/images/logo.svg,header_logo,c9230e3c912412f7463741b4e0a64a194373b643bb3b7c621ca724d52c90b3b1,c9230e3c912412f7463741b4e0a64a194373b643bb3b7c621ca724d52c90b3b1,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M23,BE,M22,NEW:H:kempischebouwmaterialen,Kempische Bouwmaterialen,https://www.kempischebouwmaterialen.be/,logo,bilder/BE/M23.png,bilder/BE/M23-dark.png,https://www.kempischebouwmaterialen.be/wp-content/uploads/2024/08/logo_kempische_bouwmaterialen.svg,header_logo,310e6645afbca4951309ee2282960debbf4b628b8f1a8d3eb1a452dd29eeaf81,310e6645afbca4951309ee2282960debbf4b628b8f1a8d3eb1a452dd29eeaf81,520e3074a20217a4abf42056fa01cccc36836958e2656c6419f4a3a8b4b0c506,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M25,BE,M23,NEW:H:labeuratelierlabeur,Labeur Atelier - Labeur,https://www.labeur.be/,logo,bilder/BE/M25.png,bilder/BE/M25-dark.png,https://www.labeur.be/wp-content/uploads/2024/02/Labeur_logo.png,header_logo,d963aab96616ff2338a0c5b78ab6bde7d7d695791db5493688e93df70c6870cd,d963aab96616ff2338a0c5b78ab6bde7d7d695791db5493688e93df70c6870cd,dcf87d5607f482957f041720a4f03bfe04b7a3993abb06aee70746be3511d0b4,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F04,BE,F03,NEW:H:laboratoryforgreentransformablebuildings,Laboratory for Green Transformable Buildings (GTB Lab),https://www.gtb-lab.com/,logo,bilder/BE/F04.png,bilder/BE/F04-dark.png,https://static.wixstatic.com/media/9b2177_b463b9487cea44dd89a201324d56c6f8%7Emv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/9b2177_b463b9487cea44dd89a201324d56c6f8%7Emv2.png,apple_touch,5d4e2f01c71647050650dde9048deb2a913ea6edcb871ee04021958ac4b0f47f,5d4e2f01c71647050650dde9048deb2a913ea6edcb871ee04021958ac4b0f47f,1924fb2a05443ae9fe2f92ca66a416efea3ade912e953b85a221a4a145fdc428,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M27,BE,M25,NEW:H:mvvafbraakwerkenmartin,MVV Afbraakwerken Martin,https://www.mvvafbraak.be/,logo,bilder/BE/M27.png,,https://www.mvvafbraak.be/wp-content/uploads/2016/11/logo@2x.png,media_logo,efd7d097d91b6884d705c7759146ef2565db90f4e6e8cce3eb14405d8b4fc783,efd7d097d91b6884d705c7759146ef2565db90f4e6e8cce3eb14405d8b4fc783,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:I04,BE,I02,NEW:H:ovam,OVAM (Openbare Vlaamse Afvalstoffenmaatschappij),https://ovam.vlaanderen.be/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
CURRENT:BE:advitam-material,BE,N01,NEW:H:plateformereemploi,AD VITAM MATERIAL (ehem. Plateforme Réemploi),https://advitam-material.be/,logo,current_only_final/BE/N01.png,,https://advitam-material.be/wp-content/uploads/2024/06/cropped-Logo_advitam-material_M-180x180.jpg,apple_touch,61db7a4986362f3d5470066c67eb7e57bc441c00f4b0892801f678b512109758,a4c07d625935425eb7a32c0222fa99193341c535e1161f65eb7176c4f575a4f3,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Current-only exact official identity accepted under the same provisional 50% decision.,permission_required,blocked_pending_permission,False
BE:N08,BE,N06,NEW:H:tracimat,Tracimat vzw,https://www.tracimat.be/,logo,bilder/BE/N08.png,bilder/BE/N08-dark.png,https://www.tracimat.be/static/svg/logo-tracimat.svg,header_logo,e9135537129b3848197f48b3c3721cfccc94b672ab55b04264f061e0d8cb400e,e9135537129b3848197f48b3c3721cfccc94b672ab55b04264f061e0d8cb400e,fde9ccf2627cca59f3d02d0f78de4e694b52c0ce455b0d4c533f7187d984e936,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M31,BE,M28,NEW:H:vandijck,Van Dijck,http://www.van-dijck.be/,logo,bilder/BE/M31.png,bilder/BE/M31-dark.png,http://www.van-dijck.be/favicon/apple-touch-icon.png,apple_touch,247ce0b962c4c2132084626825b8f271bbac589122393799e1557ef9543b1990,247ce0b962c4c2132084626825b8f271bbac589122393799e1557ef9543b1990,3b36b7c58ef79ab6328b256b0069932a711ac7f7e23d82be31d73167d09bfe32,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M32,BE,M29,NEW:H:vanhuele,Van Huele,https://www.vanhuele.be/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
BE:F08,BE,F04,NEW:H:vlaamseinstellingvoortechnologischonderzoek,Vlaamse Instelling voor Technologisch Onderzoek (VITO),https://vito.be/,logo,bilder/BE/F08.png,,https://vito.be/themes/custom/vitotheme/logo.svg,header_logo,dc5c8b18da4e8469d834949127a43247a3d93a86c24ca8604a79fa6d092011be,dc5c8b18da4e8469d834949127a43247a3d93a86c24ca8604a79fa6d092011be,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F09,BE,F05,NEW:H:vrijeuniversiteitbrusselarchitecturalengineering,Vrije Universiteit Brussel (VUB) – Architectural Engineering,https://www.vub.be/,logo,bilder/BE/F09.png,,https://www.vub.be/themes/custom/ocelot_vub/assets/vectors/vub-logo-icon-text.svg,header_logo,3c8413bf6bf64a6b09afccf09da3166834cbb1520226f43d663231d9708b2f38,3c8413bf6bf64a6b09afccf09da3166834cbb1520226f43d663231d9708b2f38,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M01,BE,M01,NEW:antiekanresto,Antiek Anresto,https://anresto.com/,logo,bilder/BE/M01.png,bilder/BE/M01-dark.png,https://anresto.com/wp-content/uploads/2018/08/logo-anresto-small.png,media_logo,3756835c832b0e2d0f62c4ffd1f8d3cfc0b99c7778c9ab7ac3e1bd3132eafff3,3756835c832b0e2d0f62c4ffd1f8d3cfc0b99c7778c9ab7ac3e1bd3132eafff3,d549cc46f0761f5f25527e00a18b4fa8ba1f16f6cc3fe5ba5913c71fbfb34897,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
