audit_status,key,cc,tid,name,official_url,source_url,source_kind,asset_path,dark_asset_path,asset_sha256,rights_status,recent_last_three_sessions,reason_codes,manual_reasons,technical_errors
confirmed_exact,DE:U42,DE,U25,ZIRKULAAR Architektur,https://zirkulaar.de/,https://zirkulaar.de/wp-content/uploads/2023/07/cropped-LOGO-180x180.png,apple_touch,bilder/DE/U42.png,bilder/DE/U42-dark.png,7dc222c1ac5a347637e28604785b71b436def9c8529273439d0a24eaea9ee714,permission_required,False,,,
confirmed_exact,DE:U43,DE,U26,ZRS Ingenieure,https://www.zrs.berlin/,https://www.zrs.berlin/wp-content/themes/zrs/assets/images/logos/ZRS-logo-architecture-100x100.svg,header_logo,bilder/DE/U43.png,bilder/DE/U43-dark.png,53a5d2e23178a85e1b5bd091cafa1c01640214b2b7fc46bf784665132c3b7800,permission_required,False,,,
confirmed_exact,DK:F01,DK,F01,DTU Byg – Sektion Materialer og Holdbarhed,https://www.dtu.dk/,https://media.adm.dtu.dk/designguide/DTU_Design_Guide_Pro_User/DTU_Design_Guide_Logo/Corporate_Red/Corp_Red_RGB/Corp_Red_RGB.png,media_logo,bilder/DK/F01.png,,11b3ce05b074a7016774baea66818c1b3c1c75952c2fff62fc8abe864c7a2d16,brand_approval_required,False,,,
confirmed_exact,DK:M03,DK,M03,Bærebyg,https://baerebyg.dk/,https://baerebyg.dk/wp-content/uploads/2025/06/cropped-BaerebygLogo-e1680182712904-1-180x180.webp,apple_touch,bilder/DK/M03.png,bilder/DK/M03-dark.png,84af5cc9dce562f3531f3aeb24e84dc1d3fa09b5f9772fcc0509bd7bf924e70d,permission_required,False,,,
confirmed_exact,DK:M04,DK,U03,Carlsberg Byen P/S,https://www.carlsbergbyen.dk/,https://www.carlsbergbyen.dk/assets/images/apple-touch-icon.png,apple_touch,bilder/DK/M04.png,bilder/DK/M04-dark.png,9d8fb3ab0c604fc0a5b3929da4d515fd91c41765f15f8dae69854aa669d67407,permission_required,False,,,
confirmed_exact,DK:M05,DK,M04,Circue,https://circue.dk/,https://circue.dk/wp-content/uploads/2024/04/cropped-circuelogo_circle-180x180.png,apple_touch,bilder/DK/M05.png,,5f09b17d471972a50f9d9b9e9351198a4528da5d768969c1c3b1e611c9a490c4,permission_required,False,,,
confirmed_exact,DK:M06,DK,M05,Dem fra Nordlunde,https://demfranordlunde.dk/,https://demfranordlunde.dk/shop/img/dem-fra-nordlunde-logo-1566553637.jpg,header_logo,bilder/DK/M06.png,bilder/DK/M06-dark.png,dc9e384968802c427a71001419ec8eabeb192f6002cb1e51b860f16de531e475,permission_required,False,,,
confirmed_exact,DK:M07,DK,M06,Den Grønne Genbrugshal,https://www.gronnehal.dk/,https://images.squarespace-cdn.com/content/v1/617ba645e716046b54ebee0b/c272f9f1-af8a-4380-9b2d-da878c5a047f/Den+Gr%C3%B8.png?format=1500w,header_logo,bilder/DK/M07.png,bilder/DK/M07-dark.png,b70235edd2354d1bed3b6c825de46babd5655c04a8dba949b75f5df8f1c746b4,permission_required,False,,,
confirmed_exact,DK:M08,DK,M07,Genbyg,https://genbyg.dk/,https://genbyg.dk/images/apple-touch-icon.png,apple_touch,bilder/DK/M08.png,bilder/DK/M08-dark.png,261a9fe3ebe78f00da1935b844877441788496bbf1c2839be71f48f5130bfdac,permission_required,False,,,
confirmed_exact,DK:M10,DK,M08,Jakobsen Tegl ApS,https://tegllageret.dk/,https://tegllageret.dk/wp-content/uploads/2022/02/cropped-fav-180x180.png,apple_touch,bilder/DK/M10.png,bilder/DK/M10-dark.png,c4f1d81819572b3634ae933d26abd81355b7b3d6604d62d280330ae41dd5fbac,permission_required,False,,,
confirmed_exact,DK:M11,DK,M09,jk-genbrug,https://jk-genbrugscenter.dk/,https://jk-genbrugscenter.dk/wp-content/uploads/2022/09/cropped-Jk-genbrugscenter-favicon-180x180.png,apple_touch,bilder/DK/M11.png,,aeafa63121da0024918102f5514c640c95a898d137066af58a97e10d8f56aaf7,permission_required,False,,,
confirmed_exact,DK:M14,DK,M12,Råt&Godt,https://raatoggodt.dk/,https://raatoggodt.dk/wp-content/uploads/2021/10/hovedlogo_hvid.png,header_logo,bilder/DK/M14.png,bilder/DK/M14-dark.png,36700d0a6a97487732e51db4c30197cd6c5b5ade634a0f54e2ee6ff5c9b303ca,permission_required,False,,,
confirmed_exact,DK:N01,DK,N01,Bolius genbrugsmaterialer directory,https://www.bolius.dk/,https://www.bolius.dk/typo3conf/ext/bolius_boliusdk/Resources/Public/Images/favicons/BOLIUS_logo__144x144.png,apple_touch,bilder/DK/N01.png,,af08b2e5b14a68b6cc33d7f49f436f48569414b048157b7065574ccfb120a5cc,permission_required,False,,,
confirmed_exact,DK:N03,DK,N03,Røde Kors Byggegenbrug,https://viborg.rodekors.dk/,https://viborg.rodekors.dk/wp-content/uploads/sites/3/2022/12/favicon.png,apple_touch,bilder/DK/N03.png,,58737282e76904c6b89b8cd7b8796bc044340c127bc38e87256fb987e1502ade,permission_required,False,,,
confirmed_exact,DK:S01,DK,S01,GreenDozer ApS,https://greendozer.com/,https://greendozer.com/static/version1783066040/frontend/Proffoutlet/default/da_DK/images/green-dozer-logo.svg,header_logo,bilder/DK/S01.png,,c8bc60e0889558f33e8836d3c57b64671880103fc37b694ff69fe00e9bc6728f,permission_required,False,,,
confirmed_exact,DK:S03,DK,S03,UpcyclingForum,https://www.upcyclingforum.dk/,https://images.squarespace-cdn.com/content/v1/668b980e16fa754d0dda23ce/1720424497315-V8WSES9P7P65NYSD54TY/UF.Logo.Blue.png?format=1500w,header_logo,bilder/DK/S03.png,,f2c7b30a7e4ad5e10d593288f47b43e11bdc3205ddacc9074a53c044f847fedb,permission_required,False,,,
confirmed_exact,DK:U05,DK,U02,Artelia,https://www.arteliagroup.com/,https://www.arteliagroup.com/wp-content/uploads/2023/04/cropped-favicon-1-3-180x180.png,apple_touch,bilder/DK/U05.png,,d3e1770ebdb8866b66e8928d555c595725ac5841355738c39d535f8352ab5360,permission_required,False,,,
confirmed_exact,DK:U08,DK,U05,Gamle Mursten,https://gamlemursten.dk/,https://gamlemursten.dk/wp-content/uploads/2024/09/cropped-Gamle-Mursten-grafisk-element-180x180.jpg,apple_touch,bilder/DK/U08.png,bilder/DK/U08-dark.png,814a56dd6af395b1993fe0851e09744379403651370d637abaaf3f749a17e46f,permission_required,False,,,
confirmed_exact,DK:U12,DK,U08,J. Jensen A/S,https://j-jensen.com/,https://j-jensen.com/wp-content/uploads/2019/03/J.Jensen-logo.png,header_logo,bilder/DK/U12.png,bilder/DK/U12-dark.png,988369c654f80ec344064ba26b011180f1aa8581f4532fe56285dab6fa509c6d,permission_required,False,,,
confirmed_exact,DK:U13,DK,U09,KC Nedbrydning A/S,https://www.kc-nedbrydning.dk/,https://www.kc-nedbrydning.dk/wp-content/themes/atweb/assets/images/logo.svg,header_logo,bilder/DK/U13.png,bilder/DK/U13-dark.png,8838adce734a0a06973e311ae2235e5a4c5c9c3dc8ba432c798b197ca3740b97,permission_required,False,,,
confirmed_exact,DK:U17,DK,U12,Lendager,https://lendager.com/,https://lendager.com/wp-content/uploads/2022/03/Lendager-logo-2024.svg,media_logo,bilder/DK/U17.png,bilder/DK/U17-dark.png,10e87297f95509dc505331e6703d6088edad723f9fbb823033ca97055fdc354e,permission_required,False,,,
confirmed_exact,DK:U19,DK,U13,MT Højgaard,https://mth.dk/,https://mth.dk/assets/favicons/apple-touch-icon.png,apple_touch,bilder/DK/U19.png,bilder/DK/U19-dark.png,fb53fa8aab937fc1c6aafacf14a752efabf1b8105d7de3e9a0fbfc4b77bf169f,permission_required,False,,,
confirmed_exact,DK:U20,DK,U14,Nedrivningsselskabet Falster,https://nssf.dk/,https://nssf.dk/wp-content/uploads/2024/04/ns-logo-hvid.png,structured_logo,bilder/DK/U20.png,bilder/DK/U20-dark.png,e851c5551cad90d7d3e7fa8b57725cebf0b575b704568908cd82b51c036da411,permission_required,False,,,
confirmed_exact,DK:U27,DK,U16,Pihlmann Architects,https://pihlmann.dk/,https://pihlmann.dk/favicons/apple-touch-icon.png,apple_touch,bilder/DK/U27.png,bilder/DK/U27-dark.png,2fd50d0dad53d4737bb8ba1a4c4a1dfcb8932ca26d9cffa291042006ad35228d,permission_required,False,,,
confirmed_exact,DK:U28,DK,U17,Realdania,https://realdania.dk/,https://cdn.realdania.dk/media/pq4nbuet/logopakke_realdania_100mm.zip#Logopakke_Realdania_100mm/Office_use_RGB/png/Realdania_rw_100mm_RGB.png,media_logo,bilder/DK/U28.png,bilder/DK/U28-dark.png,974f9ebb75f18f91e28a2c5240e06ce8b26f7f064f4f8cad8bfc21604556c331,brand_approval_required,False,,,
confirmed_exact,DK:U29,DK,U19,Sanderum-Otterup Murerforretning,https://fliser-tagsten.dk/,https://fliser-tagsten.dk/wp-content/uploads/2024/06/cropped-Murermester-Sanderum-Otterup-Murerforretning-180x180.webp,apple_touch,bilder/DK/U29.png,bilder/DK/U29-dark.png,ea8b59f492781b5e8cba5ef9396c0ff28187d1e14d5016b8728e900d743d0414,permission_required,False,,,
confirmed_exact,DK:U32,DK,U21,Tscherning,https://tscherning.dk/,https://tscherning.dk/wp-content/themes/brandmonkey-base-theme/assets/image/logo/tscherning-logo.svg,header_logo,bilder/DK/U32.png,bilder/DK/U32-dark.png,df168b8e7a23f2a094790e3474bda595f7ee4afc2b21696fd58dae8c809cebcf,permission_required,False,,,
confirmed_exact,DK:U33,DK,U22,Vandkunsten,https://vandkunsten.com/,https://vandkunsten.com/favicons/apple-touch-icon-180x180.png,apple_touch,bilder/DK/U33.png,,198361e6360dade12ca9b986983d19f6f64082a54d684214c0c0871c60460e18,permission_required,False,,,
confirmed_exact,FI:F05,FI,F04,VTT – Circularity in the Built Environment,https://www.vttresearch.com/,https://www.vttresearch.com/themes/custom/vtt/images/favicons/apple-touch-icon.png,apple_touch,bilder/FI/F05.png,,7aab97f7f8602e72dce17972099118f0be6924487f2aeed83083353da86b3b8a,permission_required,False,,,
confirmed_exact,FI:G02,FI,G02,SÄILÖ: Purusta säilöön ja kiertoon,https://ekokumppanit.fi/,https://ekokumppanit.fi/wp-content/uploads/2026/05/cropped-ekokumppanit-fi_favicon-180x180.png,apple_touch,bilder/FI/G02.png,,438471e1004b79dd47fb2c7fe71f271831142a8f0f9d20facf5dda35575b3765,permission_required,False,,,
confirmed_exact,FI:M01,FI,M01,Purkutori.fi,https://www.purkutori.fi/,https://www.purkutori.fi/themes/custom/compony/purkutori_logo.svg,header_logo,bilder/FI/M01.png,bilder/FI/M01-dark.png,1ba398fac20db1eb687bf74a7762d561f8a083c9743f43f6c8ff02fbbb1cae98,permission_required,False,,,
confirmed_exact,FI:M02,FI,M02,Spolia,https://www.spolia.fi/,https://www.spolia.fi/wp-content/uploads/2021/03/cropped-spolia-icon-180x180.png,apple_touch,bilder/FI/M02.png,,059649173afacef4ca49c826f5437970dc2d71d41c4a6d2d65b551a3be198107,permission_required,False,,,
confirmed_exact,FI:U03,FI,U03,Consolis Parma,https://parma.fi/,https://parma.fi/wp-content/uploads/2022/02/rgb-parma.svg,header_logo,bilder/FI/U03.png,bilder/FI/U03-dark.png,826d9ab3c0e92438a8a9d668ff52318bf3cdc7335350c4f444046636f9971c50,permission_required,False,,,
confirmed_exact,FI:U06,FI,U06,Joensuun Rakennuspurku ja Timanttiurakointi Oy,https://www.joensuunrakennuspurku.fi/,https://www.joensuunrakennuspurku.fi/media/rptu-logo.png,header_logo,current_only_final/FI/U06.png,current_only_final/FI/U06-dark.png,be68bddd1388420cfd1f3313881858efb3120cf942d4ebd8ae01e0a3a8d53fe2,permission_required,True,,,
