key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
FR:U16,FR,U13,NEW:H:synethic,Synéthic,existing_logo,https://static.wixstatic.com/media/3376b6_1903d6f0f4ce4ff28d4c2803593652de~mv2.png,header_logo,https://www.synethic.fr/,59913ef9a6bc217bc57fdb594a2c37b8bae1cf4ee3a69432bba981949ceccb96,documented,permission_required,blocked_pending_permission,True,https://www.synethic.fr/,Synéthic communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:X01,FR,X01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39536,RAEDIFICARE,existing_logo,https://raedificare.com/wp-content/uploads/2026/04/logo.png,header_logo,https://raedificare.com/,783ec530f85965df1b7f88ea0f168289a034cae2751c68d720dd50e34d270d55,documented,permission_required,blocked_pending_permission,True,https://raedificare.com/,RAEDIFICARE communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F02,BE,F01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:737,Buildwise,existing_logo,https://www.buildwise.be/media/badfs22l/buildwise.zip#SVG/Buildwise_Verticaal_1.svg,media_logo,https://www.buildwise.be/,40820343de70c52d40ab348325c0d979c5418b76d659943b6463706d774d4e5b,documented,permission_required,blocked_pending_permission,True,https://www.buildwise.be/nl/logos/,Buildwise Communications via https://www.buildwise.be/nl/contact/,Buildwise requires specific permission for any logo use outside the stated member-link case.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F03,BE,F02,NEW:H:kampc,Kamp C,existing_logo,https://www.kampc.be/favicon/site/apple-touch-icon-1024x1024.png,apple_touch,https://www.kampc.be/,a1a6d1746c938273714b084c51be83ad37588845e4763a26b4340a925ab64d59,documented,permission_required,blocked_pending_permission,True,https://www.kampc.be/,Kamp C communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F04,BE,F03,NEW:H:laboratoryforgreentransformablebuildings,Laboratory for Green Transformable Buildings (GTB Lab),existing_logo,https://static.wixstatic.com/media/9b2177_b463b9487cea44dd89a201324d56c6f8%7Emv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/9b2177_b463b9487cea44dd89a201324d56c6f8%7Emv2.png,apple_touch,https://www.gtb-lab.com/,5d4e2f01c71647050650dde9048deb2a913ea6edcb871ee04021958ac4b0f47f,documented,permission_required,blocked_pending_permission,True,https://www.gtb-lab.com/,Laboratory for Green Transformable Buildings (GTB Lab) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F08,BE,F04,NEW:H:vlaamseinstellingvoortechnologischonderzoek,Vlaamse Instelling voor Technologisch Onderzoek (VITO),existing_logo,https://vito.be/themes/custom/vitotheme/logo.svg,header_logo,https://vito.be/,dc5c8b18da4e8469d834949127a43247a3d93a86c24ca8604a79fa6d092011be,documented,permission_required,blocked_pending_permission,True,https://vito.be/,Vlaamse Instelling voor Technologisch Onderzoek (VITO) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F09,BE,F05,NEW:H:vrijeuniversiteitbrusselarchitecturalengineering,Vrije Universiteit Brussel (VUB) – Architectural Engineering,existing_logo,https://www.vub.be/themes/custom/ocelot_vub/assets/vectors/vub-logo-icon-text.svg,header_logo,https://www.vub.be/,3c8413bf6bf64a6b09afccf09da3166834cbb1520226f43d663231d9708b2f38,documented,permission_required,blocked_pending_permission,True,https://www.vub.be/,Vrije Universiteit Brussel (VUB) – Architectural Engineering communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:I01,BE,I01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:739,Brussels Environment,existing_logo,https://environnement.brussels/themes/custom/ocelot_baseline/components/logo/assets/logo.svg,header_logo,https://environnement.brussels/,663a28f62885d3adde1685895035f9d364cb86e89444070ba4b780e6c2f2d7a4,documented,permission_required,blocked_pending_permission,True,https://environnement.brussels/,Brussels Environment communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M01,BE,M01,NEW:antiekanresto,Antiek Anresto,existing_logo,https://anresto.com/wp-content/uploads/2018/08/logo-anresto-small.png,media_logo,https://anresto.com/,3756835c832b0e2d0f62c4ffd1f8d3cfc0b99c7778c9ab7ac3e1bd3132eafff3,documented,permission_required,blocked_pending_permission,True,https://anresto.com/,Antiek Anresto communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M03,BE,M03,NEW:H:authentiekebouwmaterialenstorms,Authentieke Bouwmaterialen Storms nv,existing_logo,https://www.rikstorms.be/cms/templates/home/inc/logo.png,header_logo,https://www.rikstorms.be/,face0857331308c3c0e9016c65660820e515bd9363a30ed8cedd288daa63eae3,documented,permission_required,blocked_pending_permission,True,https://www.rikstorms.be/,Authentieke Bouwmaterialen Storms nv communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M04,BE,M04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39520,BatiTerre,existing_logo,https://www.batiterre.be/web/image/website/1/logo/BatiTerre?unique=49e5363,header_logo,https://www.batiterre.be/,50fbe1d925eeb4fd82a5cf06a141aa0f40608e0713365889d221e2ed8ef3423f,documented,permission_required,blocked_pending_permission,True,https://www.batiterre.be/,BatiTerre communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M06,BE,M05,NEW:H:boisantique,Bois Antique,existing_logo,https://boisantique.be/apple-touch-icon.png,apple_touch,https://boisantique.be/,83cd4e77e7613bd4327ca2d4a67ebb87f4ef1e1ed371dc0dfa4eb959b7cd3eb9,documented,permission_required,blocked_pending_permission,True,https://boisantique.be/,Bois Antique communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M07,BE,M06,NEW:composil,Composil,existing_logo,https://blog.composil.eu/hubfs/Logo%20Icon%20Google%20Ads.png,declared_icon,https://blog.composil.eu/,4919cc285dfd89050ac7827e6e5d73b33388ac9d67c12d527e9a5121ba1fcf5f,documented,permission_required,blocked_pending_permission,True,https://blog.composil.eu/,Composil communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M08,BE,M07,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39523,Cornermat / Retrival,existing_logo,https://www.cornermat.be/web/image/70512-55a41077/RET_Logo%20Retrival%20-%20sans%20fond.png,media_logo,https://www.cornermat.be/,0769ae27e046e385b49b9b5653014c5d0c3ee8b60cc5e73b24b2ffcb9a48df18,documented,permission_required,blocked_pending_permission,True,https://www.cornermat.be/,Cornermat / Retrival communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M09,BE,M08,NEW:degroenepoort,De Groene Poort,existing_logo,https://www.degroenepoort.com/apple-touch-icon-152x152-precomposed.png,apple_touch,https://www.degroenepoort.com/,b0ec86f024ad4dfc564f209954280c077ed013c97db01f77d73ae143373fbff6,documented,permission_required,blocked_pending_permission,True,https://www.degroenepoort.com/,De Groene Poort communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M10,BE,M09,NEW:H:deoudedakpan,De Oude Dakpan,existing_logo,https://de-oude-dakpan.be/gallery/logo-ts1704631145.webp,header_logo,https://de-oude-dakpan.be/,a6ef164c1b6ba223b4c315636eba3f04b53bce264e940f476129f1e84d8ee144,documented,permission_required,blocked_pending_permission,True,https://de-oude-dakpan.be/,De Oude Dakpan communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M11,BE,M10,NEW:doehetzelf2dehandsbouwmarkt,Doehetzelf 2dehands bouwmarkt,existing_logo,https://www.2dehandsbouwmarkt.be/_assets/e0707dd92aaf8573c450993f21c7af8e/Icons/favicon/apple-icon-180x180.png,apple_touch,https://www.2dehandsbouwmarkt.be/,d55d3a157a950db8b2046022218de1a058be6750c751d9a58748c93716a2dca0,documented,permission_required,blocked_pending_permission,True,https://www.2dehandsbouwmarkt.be/,Doehetzelf 2dehands bouwmarkt communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M12,BE,M11,NEW:H:eeuwenhoutantoineverhofstede,Eeuwenhout Antoine Verhofstede,pending_suggestion,https://www.verhofstede.be/wp-content/themes/verhofstede/images/verhofstede.svg,header_logo,https://www.verhofstede.be/,ed71a97ba7b73bca124566c7fc46df2c6ea3a6607713c8c5a1d5cf12c1afc12a,documented,permission_required,blocked_pending_permission,True,https://www.verhofstede.be/,Eeuwenhout Antoine Verhofstede communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M13,BE,M12,NEW:frynsboret,Fryns-Boret,existing_logo,http://fryns-boret.be/sites/all/themes/dropsolid-base/favicons/generated/apple-touch-icon-180x180.png,apple_touch,http://www.fryns-boret.be/,dacd685bb39778979b62f55c27902341d14cc422e1131cc2a1d7dfab72ee79ee,documented,permission_required,blocked_pending_permission,True,http://www.fryns-boret.be/,Fryns-Boret communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M14,BE,M13,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4872,Gebruiktebouwmaterialen,existing_logo,https://gebruiktebouwmaterialen.com/static/version1786532580/frontend/Magemonkey/newgbm/nl_NL/images/logo.svg,header_logo,https://gebruiktebouwmaterialen.com/,31c313c074b051c70b09586e625d5c5cce83a2e719fe2f792ab208444fb10e92,documented,permission_required,blocked_pending_permission,True,https://gebruiktebouwmaterialen.com/,Gebruiktebouwmaterialen communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:M15,BE,M14,NEW:H:gunterbosmans,Gunter Bosmans,existing_logo,https://www.gunter-bosmans.be/smarty/wireframe20/media/images/logo-Gunter-Bosmans-BV.png,header_logo,https://www.gunter-bosmans.be/,3725f51f97c477fb15f9def0f5f098c4bd134f654425127b96a14ba80d56a3eb,documented,permission_required,blocked_pending_permission,True,https://www.gunter-bosmans.be/,Gunter Bosmans communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
