"source","source_entity","source_id","relation","target","target_entity","target_id","field","raw_label","confidence","resolution_rule","legacy_path","original_source","original_relation","original_target","edge_cleaning"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","uses_material","material/Beton","material","Beton","material_label","Beton/Backstein","rule_high","material_contains_beton","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","uses_material","material/Beton","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","uses_material","material/Naturstein","material","Naturstein","material_label","Beton/Backstein","rule_medium","material_naturstein_family","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","uses_material","material/Naturstein","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","uses_material","material/Ziegel","material","Ziegel","bauteil_label","Fassadenbekleidung / concrete plates and brick","rule_high","bauteil_ziegel","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","has_bauteiltyp","bauteiltyp/Ziegel","normalized"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","has_bauteiltyp","bauteiltyp/Technik","bauteiltyp","Technik","bauteil_label","Radiatoren","rule_high","manual_40b_consolidate_Technik_TGA","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","has_bauteiltyp","bauteiltyp/Heizkoerper","manual_remap_40b"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","has_huerde","huerde/Gewaehrleistung","huerde","Gewaehrleistung","huerde_label","technische Gewährleistung","rule_high","huerde_gewaehrleistung","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","has_huerde","huerde/Gewaehrleistung","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_bauteiltyp","bauteiltyp/Technik","bauteiltyp","Technik","bauteil_label","Sanitär: Waschbecken, Toiletten","rule_high","manual_40b_consolidate_Sanitaerobjekt","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_bauteiltyp","bauteiltyp/Sanitaerobjekt","manual_remap_40b"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_huerde","huerde/Gewaehrleistung","huerde","Gewaehrleistung","huerde_label","Hygiene/Gewährleistung","rule_high","huerde_gewaehrleistung","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_huerde","huerde/Gewaehrleistung","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_huerde","huerde/Hygieneanforderung","huerde","Hygieneanforderung","huerde_label","Hygiene/Gewährleistung","rule_high","huerde_hygiene","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_huerde","huerde/Hygieneanforderung","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","uses_material","material/Keramik","material","Keramik","material_label","Keramik/Metall","rule_medium","material_ceramic_family","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","uses_material","material/Keramik","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","has_bauteiltyp","bauteiltyp/Technik","bauteiltyp","Technik","bauteil_label","Lüftungskanäle / ducts and pipes","manual_high","manual_40b_consolidate_Technik_TGA","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","has_bauteiltyp","bauteiltyp/TGA_Element","manual_remap_40b"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","has_huerde","huerde/Kompatibilitaetsproblem","huerde","Kompatibilitaetsproblem","huerde_label","Passgenauigkeit","rule_medium","huerde_kompatibilitaet","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","has_huerde","huerde/Kompatibilitaetsproblem","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","uses_material","material/Kunststoff","material","Kunststoff","material_label","Metall/Kunststoff","rule_high","material_kunststoff","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","uses_material","material/Kunststoff","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_bauteiltyp","bauteiltyp/Fassade","bauteiltyp","Fassade","bauteil_label","Office fronts / Innenverglasung","rule_high","bauteil_contains_fassade","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_bauteiltyp","bauteiltyp/Fassade","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_huerde","huerde/Bauproduktstatus","huerde","Bauproduktstatus","huerde_label","Maße/Performance","rule_medium","huerde_bauproduktstatus","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_huerde","huerde/Bauproduktstatus","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_huerde","huerde/Toleranzen","huerde","Toleranzen","huerde_label","Maße/Performance","rule_medium","huerde_toleranzen","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","has_huerde","huerde/Toleranzen","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","uses_material","material/Glas","material","Glas","material_label","Glas/Alu/Stahl unbekannt","rule_high","material_contains_glas","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","uses_material","material/Glas","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","uses_material","material/Stahl","material","Stahl","material_label","Glas/Alu/Stahl unbekannt","rule_high","material_contains_stahl","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__009__Office_fronts_Innenverglasung","uses_material","material/Stahl","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","has_bauteiltyp","bauteiltyp/Tuer","bauteiltyp","Tuer","bauteil_label","Türen","rule_high","bauteil_tuer","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","has_bauteiltyp","bauteiltyp/Tuer","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","has_huerde","huerde/Datenluecke","huerde","Datenluecke","huerde_label","Nachweis","rule_medium","huerde_daten","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","has_huerde","huerde/Datenluecke","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","bauobjekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","installed_in_bauobjekt","bauobjekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","uses_material","material/Glas","material","Glas","material_label","Holz/Metall/Glas unbekannt","rule_high","material_contains_glas","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","uses_material","material/Glas","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","uses_material","material/Holz","material","Holz","material_label","Holz/Metall/Glas unbekannt","rule_high","material_contains_holz","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__010__T_ren","uses_material","material/Holz","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","KA13_Kristian_Augusts_gate_13_Oslo","fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","belongs_to_fallstudie","fallstudie/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","projekt","KA13_Kristian_Augusts_gate_13_Oslo","structural","frontmatter","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","belongs_to_projekt","projekt/KA13_Kristian_Augusts_gate_13_Oslo","unchanged"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","reuse_einsatz","KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","has_bauteiltyp","bauteiltyp/Boden","bauteiltyp","Boden","bauteil_label","Innere Oberflächen: Mosaikfliesen/Terrazzo","rule_high","bauteil_bodenbelag","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","has_bauteiltyp","bauteiltyp/Bodenbelag","normalized"
