claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP08-n-0616,node,kw_p_gjg_house_gentbrugge_cost_0,,,Kennwert,Kennwert kw_p_gjg_house_gentbrugge_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg/t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2343
EP08-n-0617,node,kw_p_gjg_house_gentbrugge_cost_1,,,Kennwert,Kennwert kw_p_gjg_house_gentbrugge_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2344
EP08-n-0618,node,kw_p_grande_halle_de_colombelles_co2_saving_0,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=abfall_vermieden_t; einheit=t,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2345
EP08-n-0619,node,kw_p_grande_halle_de_colombelles_cost_0,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=baukosten_eur; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2346
EP08-n-0620,node,kw_p_grande_halle_de_colombelles_cost_1,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Baukosten; einheit=Mio. €,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2347
EP08-n-0621,node,kw_p_grande_halle_de_colombelles_cost_2,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_cost_2 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Baukosten alternative; einheit=Mio. € HT,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2348
EP08-n-0622,node,kw_p_grande_halle_de_colombelles_cost_3,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_cost_3 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Studienkosten; einheit=€,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2349
EP08-n-0623,node,kw_p_grande_halle_de_colombelles_cost_4,,,Kennwert,Kennwert kw_p_grande_halle_de_colombelles_cost_4 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=—,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2350
EP08-n-0624,node,kw_p_grubenstrasse_29_werkhof_29_zuerich_cost_0,,,Kennwert,Kennwert kw_p_grubenstrasse_29_werkhof_29_zuerich_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2351
EP08-n-0625,node,kw_p_grubenstrasse_29_werkhof_29_zuerich_cost_1,,,Kennwert,Kennwert kw_p_grubenstrasse_29_werkhof_29_zuerich_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kostenwirkung; einheit=CHF,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2352
EP08-n-0626,node,kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_co2_saving_0,,,Kennwert,Kennwert kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=transportdistanz_km; einheit=km,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2353
EP08-n-0627,node,kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_cost_0,,,Kennwert,Kennwert kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg/t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2354
EP08-n-0628,node,kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_cost_1,,,Kennwert,Kennwert kw_p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2355
EP08-n-0629,node,kw_p_hastings_pier_visitor_centre_cost_0,,,Kennwert,Kennwert kw_p_hastings_pier_visitor_centre_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2356
EP08-n-0630,node,kw_p_hastings_pier_visitor_centre_cost_1,,,Kennwert,Kennwert kw_p_hastings_pier_visitor_centre_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=GBP,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2357
EP08-n-0631,node,kw_p_haus_hos_mehrfamilienhaus_muehlhausen_co2_saving_0,,,Kennwert,Kennwert kw_p_haus_hos_mehrfamilienhaus_muehlhausen_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=transportdistanz_km; einheit=km,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2358
EP08-n-0632,node,kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_0,,,Kennwert,Kennwert kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Herstellungskosten; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2359
EP08-n-0633,node,kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_1,,,Kennwert,Kennwert kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosteneinsparung; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2360
EP08-n-0634,node,kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_2,,,Kennwert,Kennwert kw_p_haus_hos_mehrfamilienhaus_muehlhausen_cost_2 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2361
EP08-n-0635,node,kw_p_holbein_gardens_london_cost_0,,,Kennwert,Kennwert kw_p_holbein_gardens_london_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung Stahlreuse; einheit=t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2363
EP08-n-0636,node,kw_p_holbein_gardens_london_cost_1,,,Kennwert,Kennwert kw_p_holbein_gardens_london_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung Stahlreuse; einheit=t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2364
EP08-n-0637,node,kw_p_holbein_gardens_london_cost_2,,,Kennwert,Kennwert kw_p_holbein_gardens_london_cost_2 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung Stahlreuse; einheit=t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2365
EP08-n-0638,node,kw_p_holbein_gardens_london_cost_3,,,Kennwert,Kennwert kw_p_holbein_gardens_london_cost_3 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=operational carbon savings; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2366
EP08-n-0639,node,kw_p_holbein_gardens_london_cost_4,,,Kennwert,Kennwert kw_p_holbein_gardens_london_cost_4 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=GBP,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2367
EP08-n-0640,node,kw_p_holbein_gardens_london_reuse_share_0,,,Kennwert,Kennwert kw_p_holbein_gardens_london_reuse_share_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Anteil reused steel an Stahltonnage; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2362
EP08-n-0641,node,kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_co2_saving_0,,,Kennwert,Kennwert kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂ saved vs new build; einheit=t CO₂,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2370
EP08-n-0642,node,kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_cost_0,,,Kennwert,Kennwert kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂ saving reused steel; einheit=t CO₂ / embodied carbon,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2371
EP08-n-0643,node,kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_cost_1,,,Kennwert,Kennwert kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=—,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2372
EP08-n-0644,node,kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_reuse_share_0,,,Kennwert,Kennwert kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_reuse_share_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Anteil reused/repurposed steel at TBC; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2368
EP08-n-0645,node,kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_reuse_share_1,,,Kennwert,Kennwert kw_p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain_reuse_share_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=operational emissions lower than typical office; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2369
EP08-n-0646,node,kw_p_impact_hub_berlin_crclr_fitout_cost_0,,,Kennwert,Kennwert kw_p_impact_hub_berlin_crclr_fitout_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=unbekannt,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2375
EP08-n-0647,node,kw_p_impact_hub_berlin_crclr_fitout_cost_1,,,Kennwert,Kennwert kw_p_impact_hub_berlin_crclr_fitout_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=unbekannt,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2376
EP08-n-0648,node,kw_p_impact_hub_berlin_crclr_fitout_reuse_share_0,,,Kennwert,Kennwert kw_p_impact_hub_berlin_crclr_fitout_reuse_share_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Materialanteil recycled/sustainable; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2373
EP08-n-0649,node,kw_p_impact_hub_berlin_crclr_fitout_reuse_share_1,,,Kennwert,Kennwert kw_p_impact_hub_berlin_crclr_fitout_reuse_share_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Materialanteil sustainable/recycled/upcycled; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2374
EP08-n-0650,node,kw_p_institut_de_botanique_ulg_liege_cost_0,,,Kennwert,Kennwert kw_p_institut_de_botanique_ulg_liege_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg/t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2377
EP08-n-0651,node,kw_p_institut_de_botanique_ulg_liege_cost_1,,,Kennwert,Kennwert kw_p_institut_de_botanique_ulg_liege_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2378
EP08-n-0652,node,kw_p_jeugdkliniek_ithaka_emergis_kloetinge_cost_0,,,Kennwert,Kennwert kw_p_jeugdkliniek_ithaka_emergis_kloetinge_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=t CO₂e,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2381
EP08-n-0653,node,kw_p_jeugdkliniek_ithaka_emergis_kloetinge_cost_1,,,Kennwert,Kennwert kw_p_jeugdkliniek_ithaka_emergis_kloetinge_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten; einheit=EUR,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2382
EP08-n-0654,node,kw_p_jeugdkliniek_ithaka_emergis_kloetinge_reuse_share_0,,,Kennwert,Kennwert kw_p_jeugdkliniek_ithaka_emergis_kloetinge_reuse_share_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Materialanteil aus RWS; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2379
EP08-n-0655,node,kw_p_jeugdkliniek_ithaka_emergis_kloetinge_reuse_share_1,,,Kennwert,Kennwert kw_p_jeugdkliniek_ithaka_emergis_kloetinge_reuse_share_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Ziel Reuse-Anteil Neubau; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2380
EP08-n-0656,node,kw_p_juch_areal_recyclingzentrum_zuerich_co2_saving_0,,,Kennwert,Kennwert kw_p_juch_areal_recyclingzentrum_zuerich_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_einsparung_t; einheit=t,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2383
EP08-n-0657,node,kw_p_juch_areal_recyclingzentrum_zuerich_cost_0,,,Kennwert,Kennwert kw_p_juch_areal_recyclingzentrum_zuerich_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung gegenüber konventionellem Neubau; einheit=t CO₂,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2384
EP08-n-0658,node,kw_p_juch_areal_recyclingzentrum_zuerich_cost_1,,,Kennwert,Kennwert kw_p_juch_areal_recyclingzentrum_zuerich_cost_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=frühere Baukostenschätzung; einheit=Mio. CHF,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2385
EP08-n-0659,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_0,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_einsparung_t; einheit=t,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2386
EP08-n-0660,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_1,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_reduktion_prozent; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2387
EP08-n-0661,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_2,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_2 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_einsparung_t_min; einheit=t,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2388
EP08-n-0662,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_3,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_3 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_einsparung_t_max; einheit=t,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2389
EP08-n-0663,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_4,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_4 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Reduktion; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2390
EP08-n-0664,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_5,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_5 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Reduktion absolut; einheit=t CO₂,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2391
EP08-n-0665,node,kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_6,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_co2_saving_6 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Beitrag Stahlreuse; einheit=t CO₂ / 16 %,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2392
EP08-n-0666,node,kw_p_k118_kopfbau_halle_118_winterthur_cost_0,,,Kennwert,Kennwert kw_p_k118_kopfbau_halle_118_winterthur_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kostenwirkung; einheit=qualitativ,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2393
EP08-n-0667,node,kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_0,,,Kennwert,Kennwert kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=co2_reduktion_prozent; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2396
EP08-n-0668,node,kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_1,,,Kennwert,Kennwert kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_1 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Treibhausgasreduktion; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2397
EP08-n-0669,node,kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_2,,,Kennwert,Kennwert kw_p_ka13_kristian_augusts_gate_13_oslo_co2_saving_2 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Reduktion HCS gegenüber neu; einheit=%,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2398
EP08-n-0670,node,kw_p_ka13_kristian_augusts_gate_13_oslo_cost_0,,,Kennwert,Kennwert kw_p_ka13_kristian_augusts_gate_13_oslo_cost_0 is wired and carries measured value,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten HCS gegenüber neu; einheit=Faktor,KEEP,08,name=null by design,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2399
