claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP07-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367,p_55_great_suffolk_street_london,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_55_great_suffolk_street_london is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367
EP07-rel-0670,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163985,p_brent_cross_town_primary_substation_london,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_brent_cross_town_primary_substation_london is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163985
EP07-rel-0671,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917612590524793491,p_brent_cross_town_primary_substation_london,meth_zirkulaere_beschaffung,HAT_METHODE,p_brent_cross_town_primary_substation_london is linked via HAT_METHODE to vocab node meth_zirkulaere_beschaffung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917612590524793491
EP07-rel-0672,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6946885988102701712,p_brighton_waste_house_brighton,meth_bestands_und_reuse_assessment,HAT_METHODE,p_brighton_waste_house_brighton is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6946885988102701712
EP07-rel-0673,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331220,p_brighton_waste_house_brighton,meth_dokumentation_und_monitoring,HAT_METHODE,p_brighton_waste_house_brighton is linked via HAT_METHODE to vocab node meth_dokumentation_und_monitoring,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331220
EP07-rel-0674,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6949137787916386959,p_brighton_waste_house_brighton,meth_urban_mining_und_scouting,HAT_METHODE,p_brighton_waste_house_brighton is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6949137787916386959
EP07-rel-0675,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331217,p_brighton_waste_house_brighton,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_brighton_waste_house_brighton is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331217
EP07-rel-0676,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478736,p_cascadeup_london_secondary_timber_glulam_demonstrator,meth_bestands_und_reuse_assessment,HAT_METHODE,p_cascadeup_london_secondary_timber_glulam_demonstrator is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478736
EP07-rel-0677,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849231,p_cascadeup_london_secondary_timber_glulam_demonstrator,meth_urban_mining_und_scouting,HAT_METHODE,p_cascadeup_london_secondary_timber_glulam_demonstrator is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849231
EP07-rel-0678,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478738,p_ferme_du_rail_paris,meth_reversibles_design,HAT_METHODE,p_ferme_du_rail_paris is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478738
EP07-rel-0679,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928871589593219727,p_ferme_du_rail_paris,meth_urban_mining_und_scouting,HAT_METHODE,p_ferme_du_rail_paris is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928871589593219727
EP07-rel-0680,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534481,p_ferme_du_rail_paris,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_ferme_du_rail_paris is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534481
EP07-rel-0681,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6937878788847960720,p_gjg_house_gentbrugge,meth_bestands_und_reuse_assessment,HAT_METHODE,p_gjg_house_gentbrugge is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6937878788847960720
EP07-rel-0682,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534482,p_gjg_house_gentbrugge,meth_reversibles_design,HAT_METHODE,p_gjg_house_gentbrugge is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534482
EP07-rel-0683,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6937878788847960721,p_gjg_house_gentbrugge,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_gjg_house_gentbrugge is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6937878788847960721
EP07-rel-0684,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849232,p_hastings_pier_visitor_centre,meth_bestands_und_reuse_assessment,HAT_METHODE,p_hastings_pier_visitor_centre is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849232
EP07-rel-0685,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849233,p_hastings_pier_visitor_centre,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_hastings_pier_visitor_centre is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924367989965849233
EP07-rel-0686,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331216,p_holbein_gardens_london,meth_bestands_und_reuse_assessment,HAT_METHODE,p_holbein_gardens_london is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942382388475331216
EP07-rel-0687,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904978,p_holbein_gardens_london,meth_reversibles_design,HAT_METHODE,p_holbein_gardens_london is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904978
EP07-rel-0688,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6946885988102701711,p_holbein_gardens_london,meth_urban_mining_und_scouting,HAT_METHODE,p_holbein_gardens_london is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6946885988102701711
EP07-rel-0689,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904979,p_holbein_gardens_london,meth_zirkulaere_beschaffung,HAT_METHODE,p_holbein_gardens_london is linked via HAT_METHODE to vocab node meth_zirkulaere_beschaffung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904979
EP07-rel-0690,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6949137787916386960,p_k118_kopfbau_halle_118_winterthur,meth_bestands_und_reuse_assessment,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6949137787916386960
EP07-rel-0691,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944634188289016468,p_k118_kopfbau_halle_118_winterthur,meth_dokumentation_und_monitoring,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_dokumentation_und_monitoring,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944634188289016468
EP07-rel-0692,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935626989034275474,p_k118_kopfbau_halle_118_winterthur,meth_reversibles_design,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935626989034275474
EP07-rel-0693,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6951389587730072207,p_k118_kopfbau_halle_118_winterthur,meth_urban_mining_und_scouting,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6951389587730072207
EP07-rel-0694,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944634188289016465,p_k118_kopfbau_halle_118_winterthur,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944634188289016465
EP07-rel-0695,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935626989034275475,p_k118_kopfbau_halle_118_winterthur,meth_zirkulaere_beschaffung,HAT_METHODE,p_k118_kopfbau_halle_118_winterthur is linked via HAT_METHODE to vocab node meth_zirkulaere_beschaffung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935626989034275475
EP07-rel-0696,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534480,p_liander_alliander_hq_duiven,meth_bestands_und_reuse_assessment,HAT_METHODE,p_liander_alliander_hq_duiven is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534480
EP07-rel-0697,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163988,p_liander_alliander_hq_duiven,meth_dokumentation_und_monitoring,HAT_METHODE,p_liander_alliander_hq_duiven is linked via HAT_METHODE to vocab node meth_dokumentation_und_monitoring,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163988
EP07-rel-0698,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163986,p_liander_alliander_hq_duiven,meth_reversibles_design,HAT_METHODE,p_liander_alliander_hq_duiven is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163986
EP07-rel-0699,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904977,p_lo_reninge_town_hall_facade,meth_verfuegbarkeitsbasiertes_design,HAT_METHODE,p_lo_reninge_town_hall_facade is linked via HAT_METHODE to vocab node meth_verfuegbarkeitsbasiertes_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931123389406904977
EP07-rel-0700,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163984,p_maison_des_canaux_paris,meth_bestands_und_reuse_assessment,HAT_METHODE,p_maison_des_canaux_paris is linked via HAT_METHODE to vocab node meth_bestands_und_reuse_assessment,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922116190152163984
EP07-rel-0701,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478740,p_maison_des_canaux_paris,meth_dokumentation_und_monitoring,HAT_METHODE,p_maison_des_canaux_paris is linked via HAT_METHODE to vocab node meth_dokumentation_und_monitoring,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919864390338478740
EP07-rel-0702,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917612590524793490,p_maison_des_canaux_paris,meth_reversibles_design,HAT_METHODE,p_maison_des_canaux_paris is linked via HAT_METHODE to vocab node meth_reversibles_design,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917612590524793490
EP07-rel-0703,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534479,p_maison_des_canaux_paris,meth_urban_mining_und_scouting,HAT_METHODE,p_maison_des_canaux_paris is linked via HAT_METHODE to vocab node meth_urban_mining_und_scouting,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_METHODE]-> Methode(Methode); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Methode'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926619789779534479
