label,property,nodes_with_property,label_node_count,coverage_pct,missing_count,types,unique_values_seen_cap_1001,empty_string_count,empty_list_count,flags,sample_values
PruefungNachweis,candidate_source_urls,113,120,94.17,7,list[str]:113,2,0,0,provenance_key,"[""https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2015_wiederverwertung_von_bauteilen_0.pdf"",""https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/hochbauvorhaben/p… || [""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
PruefungNachweis,created_by,100,120,83.33,20,str:100,1,0,0,,agent10_phase4b_2
PruefungNachweis,id,120,120,100.0,0,str:120,120,0,0,core,pr_zerstoerungsfreie_pruefung || pr_zerstoerende_pruefung || pr_korrosionspruefung || pr_festigkeitssortierung_holz || pr_bohrkernpruefung_beton
PruefungNachweis,last_seen_by,113,120,94.17,7,str:113,1,0,0,,agent10_phase4b_2
PruefungNachweis,migration_origin,120,120,100.0,0,str:120,2,0,0,,mig_qext_b_source_urls | mig_qext_c_primary_source_url || mig_qext_b_source_urls
PruefungNachweis,name,120,120,100.0,0,str:120,120,0,0,core,Zerstörungsfreie Prüfung (ZfP / NDT) || Zerstörende Prüfung (Sammelkategorie) || Korrosionsprüfung / Restdickenmessung || Festigkeitssortierung Holz (visuell + maschinell) || Beton-Bohrkernprüfung
PruefungNachweis,primary_source_url,5,120,4.17,115,str:5,4,0,0,provenance_key,https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/hochbauvorhaben/planung-ausfuehrung/recyclingzentrum-juch-areal.html || https://eurocodes.jrc.ec.europa.eu/sites/default/files/2021-12/EUR23252EN.pdf || https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2015_wiederverwertung_von_bauteilen_0.pdf || https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643
PruefungNachweis,review_status,115,120,95.83,5,str:115,1,0,0,,needs_source_url_review
PruefungNachweis,scope_note,9,120,7.5,111,str:9,9,0,0,core,"Non-destructive testing for hidden defects, cracks, weld quality, residual thickness, concrete uniformity. ISO 9712 personnel, ISO 17635 weld NDT, EN 12504-2 rebound concrete. || Parent category for destructive testing methods (cores, coupons, samples). EN 12504-1, EN 13791, EN 408, EN 14081 family. || Corrosion assessment + residual section measurement. ISO 12944 corrosion protection of steel. || Strength grading of structural timber per EN 14081-1 + national visual grading (DIN 4074, BS 4978). || Core drilling and compression testing of concrete elements per EN 12504-1; in-situ strength assessment per EN 13791."
PruefungNachweis,source_count,5,120,4.17,115,int:5,1,0,0,provenance_key,1
PruefungNachweis,source_resolution_status,120,120,100.0,0,str:120,2,0,0,provenance_key,needs_source_url_review || trusted_incident_relationship_source_urls
PruefungNachweis,source_scope,120,120,100.0,0,str:120,2,0,0,core; provenance_key,controlled_vocab_seed || research_file
PruefungNachweis,source_urls,5,120,4.17,115,list[str]:5,4,0,0,provenance_key,"[""https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/hochbauvorhaben/planung-ausfuehrung/recyclingzentrum-juch-areal.html""] || [""https://eurocodes.jrc.ec.europa.eu/sites/default/files/2021-12/EUR23252EN.pdf""] || [""https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2015_wiederverwertung_von_bauteilen_0.pdf""] || [""https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643""]"
PruefungNachweis,source_urls_updated_at,120,120,100.0,0,str:120,1,0,0,provenance_key,2026-05-22
PruefungNachweis,strict_invalid_url_cleanup,5,120,4.17,115,str:5,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
PruefungNachweis,strict_invalid_url_cleanup_at,5,120,4.17,115,str:5,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
PruefungNachweis,strict_source_url_cleanup,120,120,100.0,0,str:120,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
PruefungNachweis,strict_source_url_cleanup_at,120,120,100.0,0,str:120,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Quelle,_archive,708,5343,13.25,4635,str:708,269,0,0,,"{""_created_by"":""mig_2_7""} || {""name_full"":""Schärenmoosstrasse Zürich — Projekt «ménage à trois» dossier (batch 1.md §1)""} || {""name_full"":""UMAR Unit — NEST Empa Dübendorf dossier (batch 1.md §2)""} || {""name_full"":""ELEMENTA / Walkeweg Basel dossier (batch 1.md §3)""} || {""name_full"":""Careno - Be.Circular Brussels dossier""}"
Quelle,_created_at,659,5343,12.33,4684,str:659,38,0,0,,2026-05-20T21:58:09+00:00 || 2026-05-20T21:58:10+00:00 || 2026-05-20T21:58:11+00:00 || 2026-05-20T21:58:12+00:00 || 2026-05-20T21:58:13+00:00
Quelle,_created_by,659,5343,12.33,4684,str:659,1,0,0,,agent9_phase4b1
Quelle,access_date,16,5343,0.3,5327,str:16,1,0,0,,2026-05-19
Quelle,actor_registry_loader_seen,277,5343,5.18,5066,str:277,1,0,0,,agent10
Quelle,aliases,16,5343,0.3,5327,list[str]:16,16,0,0,core,"[""qu_batch1_schaerenmoosstrasse_dossier""] || [""qu_batch1_umar_dossier""] || [""qu_batch1_elementa_dossier""] || [""qu_careno_becircular_dossier""] || [""qu_circl_pavilion_dossier""]"
Quelle,also_in_dossier,930,5343,17.41,4413,list[]:318; list[str]:612,110,0,318,type_drift,"[""q_batch_1_md"",""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md"",""q_umar_unit_nest_empa_duebendorf_md"",""q_elementa_walkeweg_basel_md""] || [""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md"",""q_umar_unit_nest_empa_duebendorf_md"",""q_elementa_walkeweg_basel_md"",""q_batch_1_md""] || [""q_careno_be_circular_brussels_md""] || [""q_architecture_of_reuse_brussels_md"",""q_careno_be_circular_brussels_md""] || [""q_circl_abn_amro_urban_mining_md"",""q_circl_pavilion_amsterdam_md""]"
Quelle,also_in_edge,930,5343,17.41,4413,list[]:122; list[str]:808,755,0,122,type_drift,"[] || [""1157531756862113530"",""6917635680268982633"",""6917635680268982637"",""6917635680268982681"",""1153029256746370810"",""1153029256746375528"",""1153029256746375532"",""1153029256746375576""] || [""6917635680268982830"",""6917635680268982834"",""1153029256746375725"",""1153029256746375729""] || [""6917636779780607884"",""6919888579594293132"",""6922140379407978380"",""6924392179221663628""] || [""6917635680268982725"",""6917635680268982749"",""1157532856373746114"",""1157532856373746138""]"
Quelle,also_in_node,930,5343,17.41,4413,list[]:913; list[str]:17,18,0,913,type_drift,"[] || [""rr_de_ziegel""] || [""rr_nl_beton"",""rr_nl_holz""] || [""rr_gb_stahl""] || [""rr_be_stahl""]"
Quelle,also_in_research,2127,5343,39.81,3216,list[str]:2127,810,0,0,,"[""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md""] || [""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md"",""_neo4j\\intake\\inbox\\research\\circular_construction_reuse_graph_gaps.md""] || [""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md"",""_archive\\research\\gebaeude\\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md"",""_archive\\research\\fallstudie\\Circular_Centr… || [""_neo4j\\intake\\inbox\\research\\missing_underused_norm_nodes_reuse_kg.md"",""_archive\\research\\gebaeude\\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md"",""_archive\\research\\gebaeude\\Lokomotion_Technology_C… || [""_neo4j\\intake\\inbox\\research\\circular_construction_economics_kg.md"",""_archive\\research\\person\\akteursliste_master.md"",""_archive\\research\\person\\interviewkontakte_abc_priorisiert.md"",""_archive\\research\\pers…"
Quelle,candidate_source_count,79,5343,1.48,5264,int:79,16,0,0,provenance_key,2 || 8 || 23 || 7 || 6
Quelle,candidate_source_status,79,5343,1.48,5264,str:79,1,0,0,provenance_key,needs_fact_url_review
Quelle,candidate_source_urls,79,5343,1.48,5264,list[str]:79,79,0,0,provenance_key,"[""https://gramaziokohler.arch.ethz.ch/web/d/lehre/453.html"",""https://gramaziokohler.arch.ethz.ch/web/d/lehre/375.html""] || [""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p… || [""https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2015_wiederverwertung_von_bauteilen_0.pdf"",""https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/hochbauvorhaben/p… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.sciencedirect.com/topics/engineering/inverset"",""https://www.deutschlandfunkkultur.de/abbruch-und-aufbau-100.html"",""https://taz.de/Die-W…"
Quelle,created_at,202,5343,3.78,5141,str:202,1,0,0,,2026-05-22
Quelle,created_by,201,5343,3.76,5142,str:201,1,0,0,,agent10_phase4b_2
Quelle,demoted_legal_condition_ids,1,5343,0.02,5342,list[str]:1,1,0,0,,"[""rb_bauordnungsrecht"",""rb_bauproduktenverordnung_cpr"",""rb_boulder_deconstruction_ordinance_8366"",""rb_ce_ukca_marking_reused_steel"",""rb_denkmalschutz"",""rb_dibt_zustimmung"",""rb_eu_taxonomie"",""rb_gewaehrleistung"",""rb_grad…"
Quelle,demoted_legal_condition_records,1,5343,0.02,5342,list[str]:1,1,0,0,,"[""{\""id\"":\""rb_bauordnungsrecht\"",\""name\"":\""rb_bauordnungsrecht\"",\""source_scope\"":\""research_file\"",\""created_by\"":\""agent10_phase4b_2\"",\""last_seen_by\"":\""agent10_phase4b_2\"",\""belegt_in\"":\""q_bauteilreuse_legal_regi…"
Quelle,evidence_basis,3571,5343,66.84,1772,str:3571,4,0,0,provenance_key,markdown_link_extraction || bare_url_extraction || pre_existing_quelle_url || edge_excerpt_extraction
Quelle,evidence_confidence,3571,5343,66.84,1772,str:3571,1,0,0,provenance_key,belegt
Quelle,evidence_origin,3571,5343,66.84,1772,str:3571,1,0,0,provenance_key,source_curated
Quelle,evidence_source_id,3571,5343,66.84,1772,str:3571,799,0,0,provenance_key,q_research_reuse_knowledge_graph_coverage_audit_md || q_research_aufbereitungsverfahren_reused_building_elements_md || q_research_bauteilreuse_legal_regime_matrix_md || q_research_circular_construction_economics_kg_md || q_research_circular_construction_leistungsanforderungen_md
Quelle,extracted_at,5026,5343,94.07,317,str:5026,2,0,0,,2026-05-22 || 2026-05-21
Quelle,first_seen_in_dossier,597,5343,11.17,4746,str:597,89,0,0,,q_batch_1_md || q_careno_be_circular_brussels_md || q_circl_abn_amro_urban_mining_md || q_circl_pavilion_amsterdam_md || q_lysp8_basel_md
Quelle,first_seen_in_research,2386,5343,44.66,2957,str:2386,377,0,0,,_neo4j\intake\inbox\research\reuse_knowledge_graph_coverage_audit.md || _neo4j\intake\inbox\research\aufbereitungsverfahren_reused_building_elements.md || _neo4j\intake\inbox\research\bauteilreuse_legal_regime_matrix.md || _neo4j\intake\inbox\research\circular_construction_economics_kg.md || _neo4j\intake\inbox\research\circular_construction_leistungsanforderungen.md
Quelle,id,5343,5343,100.0,0,str:5343,1001,0,0,core,q_url_4355c6af7f5e034ee6866841bf19ea11 || q_url_d7a72171312d05683570e279b9b59fe0 || q_ext_nmbu_brage_unit_no_nmbu_xmlui_handle_11250_3079873 || q_ext_kommunikasjon_ntb_no_pressemelding_17906148_kommunalminister__orges_forste_storskala_ombruksbygg_publisherid_16126567 || q_ext_futurebuilt_no_assets_originals_download_75a48b7634efe5970abe0f09403f3e45_pdf
Quelle,invalid_candidate_source_urls,79,5343,1.48,5264,list[str]:79,45,0,0,provenance_key,"[""""] || [""https://t""] || [""https://olympiap""] || [""https://projecta"",""https://pr""] || [""https://ww""]"
Quelle,invalid_source_url,32,5343,0.6,5311,str:32,32,0,0,provenance_key,https://t || https://olympiap || https://projecta || https://pr || https://ww
Quelle,last_seen_by,201,5343,3.76,5142,str:201,1,0,0,,agent10_phase4b_2
Quelle,legal_condition_demoted_at,1,5343,0.02,5342,str:1,1,0,0,,2026-05-21T09:13:00.000000000+02:00
Quelle,legal_condition_demoted_by,1,5343,0.02,5342,str:1,1,0,0,,mig_repair_2_5_rechtliche_bedingung_demote
Quelle,legal_condition_evidence_basis,1,5343,0.02,5342,list[str]:1,1,0,0,provenance_key,"[""research_file_row""]"
Quelle,legal_condition_evidence_confidence,1,5343,0.02,5342,list[str]:1,1,0,0,provenance_key,"[""inferiert""]"
Quelle,legal_condition_evidence_origin,1,5343,0.02,5342,list[str]:1,1,0,0,provenance_key,"[""inferred""]"
Quelle,legal_condition_evidence_source_ids,1,5343,0.02,5342,list[str]:1,1,0,0,provenance_key,"[""q_bauteilreuse_legal_regime_matrix_md""]"
Quelle,legal_condition_ids,1,5343,0.02,5342,list[str]:1,1,0,0,,"[""rb_bauordnungsrecht"",""rb_bauproduktenverordnung_cpr"",""rb_boulder_deconstruction_ordinance_8366"",""rb_ce_ukca_marking_reused_steel"",""rb_denkmalschutz"",""rb_dibt_zustimmung"",""rb_eu_taxonomie"",""rb_gewaehrleistung"",""rb_grad…"
Quelle,legal_condition_source_edge_ids,1,5343,0.02,5342,list[str]:1,1,0,0,provenance_key,"[""r_rb_bauordnungsrecht__BELEGT_IN__q_bauteilreuse_legal_regime_matrix_md"",""r_rb_bauproduktenverordnung_cpr__BELEGT_IN__q_bauteilreuse_legal_regime_matrix_md"",""r_rb_boulder_deconstruction_ordinance_8366__BELEGT_IN__q_ba…"
Quelle,legal_conditions,1,5343,0.02,5342,list[str]:1,1,0,0,,"[""rb_bauordnungsrecht"",""rb_bauproduktenverordnung_cpr"",""rb_boulder_deconstruction_ordinance_8366"",""rb_ce_ukca_marking_reused_steel"",""rb_denkmalschutz"",""rb_dibt_zustimmung"",""rb_eu_taxonomie"",""rb_gewaehrleistung"",""rb_grad…"
Quelle,migration_origin,5343,5343,100.0,0,str:5343,9,0,0,,mig_qext_a_research_urls || mig_s1_url_extract | mig_s2_url_probe || mig_s1_url_extract | mig_s2_url_probe | mig_s2_url_probe | mig_s4_a_secondary_labels || mig_s1_url_extract | mig_s2_url_probe | mig_s4_a_secondary_labels || mig_s4_a_secondary_labels
Quelle,name,1772,5343,33.16,3571,str:1772,1001,0,0,core,NMBU thesis: Muligheter med ombruk av prefabrikkerte betongelementer.** || Entra press release via NTB: Öffnung KA13.** || FutureBuilt Findings Report PDF: Reuse and transformation / KA13.** || University thesis excerpt on reused HCS in KA13.** || UiT thesis / HCS tests and reuse context.**
Quelle,primary_source_url,1486,5343,27.81,3857,str:1486,851,0,0,provenance_key,https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567 || https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf || https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf || https://munin.uit.no/bitstream/handle/10037/23335/thesis.pdf
Quelle,quelltyp,5343,5343,100.0,0,str:5343,5,0,0,,external_link || research_markdown || external_reference || case_markdown || external_link_from_actor_registry
Quelle,review_status,237,5343,4.44,5106,str:237,1,0,0,,needs_source_url_review
Quelle,source_count,1486,5343,27.81,3857,int:1486,13,0,0,provenance_key,1 || 4 || 5 || 6 || 3
Quelle,source_file,629,5343,11.77,4714,str:629,308,0,0,core; provenance_key,_neo4j\intake\inbox\research\aufbereitungsverfahren_reused_building_elements.md || _neo4j\intake\inbox\research\bauteilreuse_legal_regime_matrix.md || _neo4j\intake\inbox\research\circular_construction_economics_kg.md || _neo4j\intake\inbox\research\circular_construction_leistungsanforderungen.md || _neo4j\intake\inbox\research\circular_construction_reuse_graph_gaps.md
Quelle,source_resolution_status,1927,5343,36.07,3416,str:1927,4,0,0,provenance_key,single_url_from_legacy_zitiert_quelle || needs_source_url_review || incident_relationship_source_urls || trusted_incident_relationship_source_urls
Quelle,source_scope,1135,5343,21.24,4208,str:1135,7,0,0,core; provenance_key,mig_2_7_external_sources || source_trace_review || external_reference || inbox_research || research_file_url
Quelle,source_trace_migrated_at,1927,5343,36.07,3416,str:1927,2,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00 || 2026-05-23T10:57:26.711857+00:00
Quelle,source_trace_migration,1927,5343,36.07,3416,str:1927,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Quelle,source_url,1580,5343,29.57,3763,str:1580,954,0,0,provenance_key,https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567 || https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf || https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf || https://munin.uit.no/bitstream/handle/10037/23335/thesis.pdf
Quelle,source_url_node_ids,1850,5343,34.62,3493,list[str]:1850,1001,0,0,provenance_key,"[""q_url_c8790eca26733521""] || [""q_url_5de14127acc58b64""] || [""q_url_5610dfaf580f1fbb""] || [""q_url_db6d4ae7bc53bdad""] || [""q_url_f5a36655c34f018f""]"
Quelle,source_urls,1486,5343,27.81,3857,list[str]:1486,889,0,0,provenance_key,"[""https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873""] || [""https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567""] || [""https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf""] || [""https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf""] || [""https://munin.uit.no/bitstream/handle/10037/23335/thesis.pdf""]"
Quelle,strict_candidate_url_array_cleanup,40,5343,0.75,5303,str:40,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Quelle,strict_candidate_url_array_cleanup_at,40,5343,0.75,5303,str:40,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Quelle,strict_invalid_url_cleanup,101,5343,1.89,5242,str:101,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
Quelle,strict_invalid_url_cleanup_at,101,5343,1.89,5242,str:101,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
Quelle,strict_node_url_array_cleanup,39,5343,0.73,5304,str:39,1,0,0,provenance_key,mig_strict_node_url_array_cleanup_2026_05_23
Quelle,strict_node_url_array_cleanup_at,39,5343,0.73,5304,str:39,1,0,0,provenance_key,2026-05-23T11:07:49.551440+00:00
