kind,type,subject,object,url,http_status,match_kind,match_score,evidence_status,is_homepage,quote,eid,checked_at
rel,HAT_BAUTEILTYP,Cornermat / Retrival,Technik,https://www.cornermat.be/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Accueil | CORNERMAT Shop Catégories Mobilier Sol Portes HVAC Isolation Pierre naturelle Bois Verre et châssis Électricité Sanitaires Découvrez nos nouveaux prod,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551331,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cornermat / Retrival,Tuer,https://www.cornermat.be/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Accueil | CORNERMAT Shop Catégories Mobilier Sol Portes HVAC Isolation Pierre naturelle Bois Verre et châssis Électricité Sanitaires Découvrez nos nouveaux prod,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236579,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cornermat / Retrival,Wand,https://www.cornermat.be/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"Une belle histoire à construire ensemble Puisque nous considérons qu'un déchet est un objet ou un matériaux qui a mal tourné, depuis plus de 8 ans, nous avons d",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921827,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cornermat / Retrival,Glas,https://www.cornermat.be/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Accueil | CORNERMAT Shop Catégories Mobilier Sol Portes HVAC Isolation Pierre naturelle Bois Verre et châssis Électricité Sanitaires Découvrez nos nouveaux prod,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714147,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cornermat / Retrival,Holz,https://www.cornermat.be/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Accueil | CORNERMAT Shop Catégories Mobilier Sol Portes HVAC Isolation Pierre naturelle Bois Verre et châssis Électricité Sanitaires Découvrez nos nouveaux prod,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399395,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cornermat / Retrival,Ziegel,https://www.cornermat.be/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"Ces produits n'attendent que vous Electricité Câbles d'alimentation et data, chemins de câble, prises, goulottes, coffrets et armoires Ces produits n'attendent ",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769891,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Cycle Up,Opalis,https://opalis.eu/fr/fournisseurs/cycle,200,STRONG,0.67,CLICKABLE_VERIFIED,False,marketplace and reconditioning workshops listed on Opalis,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917924,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cycle Zéro,Daemmstoff,https://www.constructionbtp.com/environnement/article/2025/05/22/152917/cycle-zero-des-materiaux-chantier-gratuits-aux-particuliers,200,WEAK,0.43,LIKELY_REVIEW,False,Secondary article lists isolants/insulation.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084645,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cycle Zéro,Holz,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.44,LIKELY_REVIEW,False,Regional article explicitly lists bois among materials recovered via Cycle Zéro.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714149,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cycle Zéro,Keramik,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.57,LIKELY_REVIEW,False,Regional article lists carrelage; map to ceramic.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399397,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cycle Zéro,Boden,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.50,LIKELY_REVIEW,False,Article lists carrelage / tiling.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866085,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cycle Zéro,Daemmung,https://www.constructionbtp.com/environnement/article/2025/05/22/152917/cycle-zero-des-materiaux-chantier-gratuits-aux-particuliers,200,WEAK,0.50,LIKELY_REVIEW,False,Secondary article lists isolants.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551333,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cycle Zéro,Fenster,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.50,LIKELY_REVIEW,False,Article explicitly lists fenêtres.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180837,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cycle Zéro,Technik,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.43,LIKELY_REVIEW,False,Article lists radiators and piping/tuyauterie.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236581,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Cycle Zéro,Tuer,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,200,WEAK,0.50,LIKELY_REVIEW,False,Article explicitly lists portes.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921829,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Enviromate,Wand,https://www.enviromate.co.uk/marketplace,200,WEAK,0.50,LIKELY_REVIEW,False,Bricks/tiles/building materials map to wall components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866086,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Enviromate,Holz,https://www.enviromate.co.uk/marketplace,200,WEAK,0.54,LIKELY_REVIEW,False,Marketplace lets users explore materials across categories; archive/category evidence includes timber/wood stock.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399398,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Enviromate,Ziegel,https://www.enviromate.co.uk/marketplace,200,WEAK,0.57,LIKELY_REVIEW,False,Marketplace/category evidence includes bricks/building materials.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084646,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Genbyg,Holz,https://genbyg.dk/,200,WEAK,0.40,HOMEPAGE_ONLY,True,"Category list includes Brugte Døre, Brugte Vinduer and timber-like used components; wood material is explicit in product families on site.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399399,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Genbyg,Stahl,https://genbyg.dk/,200,NONE,0.18,HOMEPAGE_ONLY,True,Window category includes Jernvinduer; iron/steel candidate needs material-normalization review.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769895,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Genbyg,Boden,https://genbyg.dk/,200,NONE,0.22,HOMEPAGE_ONLY,True,Genbyg reuse catalogue includes flooring/floor elements in overall shop scope.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236583,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Insert Marketplace,Madaster,https://madaster.com/inspiration/partnership-between-insert-and-madaster/,200,STRONG,0.82,CLICKABLE_VERIFIED,False,Insert and Madaster Services signed partner agreement; automatic coupling between Madaster and Insert marketplace,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745603177,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Material Index,Boden,https://material-index.co.uk/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Material Index: Online Marketplace For Materials Exchange | Material Index 07549 817311 Marketplace Audits & Services Platform Projects About FAQ Furniture & In,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866091,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Material Index,Holz,https://material-index.co.uk/,200,STRONG,0.86,CLICKABLE_VERIFIED,True,Recent requests include timber beams.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399403,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Material Index,Stahl,https://material-index.co.uk/,200,STRONG,0.88,CLICKABLE_VERIFIED,True,Recent requests include Bare Steel Encapsulated Panel.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084651,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Materialenbank Leuven / Atelier Circuler,Holz,https://ateliercirculer.be/materialenbank/,200,NONE,0.30,QUOTE_MISMATCH,False,Materialenbank assortment includes wood/timber product families and carpentry stock.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714157,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Materialenbank Leuven / Atelier Circuler,Keramik,https://ateliercirculer.be/materialenbank/,200,WEAK,0.57,LIKELY_REVIEW,False,Assortiment Stenen includes Tegels and Dakpannen.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140397,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Materialenbank Leuven / Atelier Circuler,Naturstein,https://ateliercirculer.be/materialenbank/,200,WEAK,0.50,LIKELY_REVIEW,False,Assortiment Stenen includes Natuursteen.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399405,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Materialenbank Leuven / Atelier Circuler,Stahl,https://ateliercirculer.be/materialenbank/,200,STRONG,0.62,CLICKABLE_VERIFIED,False,Assortiment Metaal includes stalen geraamtes and H-/I-profielen.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084653,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Dach,https://ateliercirculer.be/materialenbank/,200,STRONG,0.75,CLICKABLE_VERIFIED,False,Assortiment Stenen includes Dakpannen; metal includes Dak- & Wandpanelen.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511977581,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Daemmung,https://ateliercirculer.be/materialenbank,200,NONE,0.27,QUOTE_MISMATCH,False,Archive brief and catalogue scope include insulation stock; verify item pages.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236589,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Technik,https://pers.leuven.be/de-leuvense-materialenbank-redt-470-ton-materialen-in-2025-recordjaar-voor-circulaire-economie,200,WEAK,0.45,LIKELY_REVIEW,False,Catalogue scope includes sanitary/technical categories in archive; verify item pages.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921837,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Traeger,https://ateliercirculer.be/materialenbank/,200,WEAK,0.43,LIKELY_REVIEW,False,Metal category includes H- & I-profielen / beams.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180845,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Tuer,https://pers.leuven.be/de-leuvense-materialenbank-redt-470-ton-materialen-in-2025-recordjaar-voor-circulaire-economie,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Downloaden Thomas Van Oppens schepen van klimaat & duurzaamheid, financiën, afvalbeleid en digitalisering van de stad Leuven thomas.vanoppens@leuven.be 0494 94 ",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698292333,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Materialenbank Leuven / Atelier Circuler,Wand,https://ateliercirculer.be/materialenbank/,200,STRONG,0.86,CLICKABLE_VERIFIED,False,Snelbouwsteen/prefab elements and wall/panel stock map to wall components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551341,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,R-Place,Ausbau,https://r-place.fr/,200,WEAK,0.43,HOMEPAGE_ONLY,True,Categories include equipment/outillage and serrurerie.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180847,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,R-Place,Dach,https://r-place.fr/,200,WEAK,0.38,HOMEPAGE_ONLY,True,Category list and latest listings include Tuile / couverture.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921839,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,R-Place,Decke,https://r-place.fr/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,Rechercher Rechercher : Rechercher Filtrer par commune ou par chantier : ARLES (13) CDB (34) Clermont l’Hérault (34) Déstockage Perpignan (66) Déstockage surplu,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236591,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,R-Place,Technik,https://r-place.fr/,200,WEAK,0.57,HOMEPAGE_ONLY,True,"Category list includes CVC, ELEC & luminaires, Plomberie Sanitaires.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866095,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,R-Place,Wand,https://r-place.fr/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,Rechercher Rechercher : Rechercher Filtrer par commune ou par chantier : ARLES (13) CDB (34) Clermont l’Hérault (34) Déstockage Perpignan (66) Déstockage surplu,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551343,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,re:store / HarvestMAP Vienna,Peter Kneidinger,https://www.restore.or.at/impressum,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"ssum - re:store {""@context"":""https://schema.org"",""@graph"":[{""@type"":""webpage"",""@id"":""https://www.restore.or.at",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917937,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Réempro,Ziegel,https://www.reempro.com/marketplace-reempro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Mobilier Bureaux, chaises, armoires, tables de réunion, mobilier de base vie et espaces détente Gros œuvre Briques, parpaings, béton, structures métalliques, po",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399410,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,SalvoWEB,Holz,https://www.salvoweb.com/antique-reclaimed,200,NONE,0.29,QUOTE_MISMATCH,False,Antique & Reclaimed page covers reclaimed building materials; wood material not explicit in captured lines.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714165,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,SalvoWEB,Naturstein,https://www.salvoweb.com/,200,WEAK,0.56,HOMEPAGE_ONLY,True,Homepage lists Architectural Stone and limestone flooring listings.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084661,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,SalvoWEB,Ausbau,https://www.salvoweb.com/,200,STRONG,0.70,CLICKABLE_VERIFIED,True,"Categories include lighting, fireplaces, furniture/mirrors and fine architectural antiques.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884607093,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,SalvoWEB,Boden,https://www.salvoweb.com/,200,WEAK,0.38,HOMEPAGE_ONLY,True,Homepage categories include Flooring and limestone flooring listings.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551349,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,SalvoWEB,Wand,https://www.salvoweb.com/,200,STRONG,0.67,CLICKABLE_VERIFIED,True,Reclaimed bricks / architectural stone map to wall/facade components when used as such.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698292341,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Skop Marketplace,Daemmstoff,https://marketplace.skop.app/,200,WEAK,0.50,HOMEPAGE_ONLY,True,Boutique category text includes isolant.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769911,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Skop Marketplace,Holz,https://marketplace.skop.app/,200,WEAK,0.50,HOMEPAGE_ONLY,True,Boutique/category text includes Bois d’œuvre and chutes de bois.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714167,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Skop Marketplace,Keramik,https://marketplace.skop.app/,200,WEAK,0.50,HOMEPAGE_ONLY,True,Categories/products include appareils sanitaires and revêtements; ceramic-specific product pages should be checked.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084663,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Ausbau,https://marketplace.skop.app/,200,WEAK,0.57,HOMEPAGE_ONLY,True,Main categories include Mobilier and Menuiseries intérieures.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698292343,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Boden,https://marketplace.skop.app/,200,NONE,0.30,HOMEPAGE_ONLY,True,Product/category evidence includes parquet underlay and floor/wall coverings.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551351,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Daemmung,https://marketplace.skop.app/,200,WEAK,0.40,HOMEPAGE_ONLY,True,Boutique text includes isolant.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884607095,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Technik,https://marketplace.skop.app/,200,WEAK,0.40,HOMEPAGE_ONLY,True,"Main categories include Appareils sanitaires, lighting, electrical boards and armoires.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180855,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Tuer,https://marketplace.skop.app/,200,NONE,0.30,HOMEPAGE_ONLY,True,Menuiseries intérieures can include interior doors; needs category detail.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236599,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Skop Marketplace,Wand,https://marketplace.skop.app/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"Voir toutes les boutiques BATISHOP LES BATINEURS Matériaux de réemploi et équipements professionnels Matériaux de réemploi : Bois d'œuvre, menuiseries intérieur",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866103,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Surplus Building & Plumbing Materials,Holz,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.89,CLICKABLE_VERIFIED,False,Categories include Timber & Sheet Materials and landscaping decking/sleepers.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399416,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Surplus Building & Plumbing Materials,Keramik,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.69,CLICKABLE_VERIFIED,False,Categories include Roofing and roof tiles/flashing-related stock; ceramic roof-tile material needs item-level check.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084664,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Surplus Building & Plumbing Materials,Stahl,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.70,CLICKABLE_VERIFIED,False,"Categories include Builders Metalwork, fixings and hardware; steel material likely for metalwork.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769912,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Surplus Building & Plumbing Materials,Ziegel,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.88,CLICKABLE_VERIFIED,False,Building Materials categories include Bricks; latest listings include Ibstock bricks.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714168,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Surplus Building & Plumbing Materials,Ausbau,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.80,CLICKABLE_VERIFIED,False,"Fixings, hardware, paint/decorating and tools/workwear map to fit-out support categories.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236600,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Surplus Building & Plumbing Materials,Boden,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.73,CLICKABLE_VERIFIED,False,Landscaping categories include paving/decking; floor/walkable surface items.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180856,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Surplus Building & Plumbing Materials,Dach,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.88,CLICKABLE_VERIFIED,False,"Categories include Roofing & Guttering, Roof Windows, Flashings and roof materials.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866104,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Surplus Building & Plumbing Materials,Technik,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.90,CLICKABLE_VERIFIED,False,"Categories include Heating & Plumbing, Electrical & Lighting, kitchens and bathrooms.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551352,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Surplus Building & Plumbing Materials,Wand,https://surplusbuildingsupplies.co.uk/building-materials.html,200,STRONG,0.88,CLICKABLE_VERIFIED,False,"Categories include Bricks, Blocks, Plaster & Plasterboard.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921848,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Sustainability Yard,Boden,https://sustainabilityyard.com/,200,STRONG,0.90,CLICKABLE_VERIFIED,True,"Categories include Tiles, Timber & Joinery and landscaping/garden surface materials.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180857,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Sustainability Yard,Wand,https://sustainabilityyard.com/,200,STRONG,0.86,CLICKABLE_VERIFIED,True,Tiles and Building Materials can map to wall components; needs listing-level support.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866105,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Sustainability Yard,Beton,https://sustainabilityyard.com/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"0 Building Materials Breedon Double Roll Concrete Roof Tile, Antique Red New £0.96 excl.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769913,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Sustainability Yard,Holz,https://sustainabilityyard.com/,200,STRONG,0.71,CLICKABLE_VERIFIED,True,Homepage category list includes Timber & Joinery.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714169,2026-06-07T18:25:18Z
