"entity","id","title","target","target_index"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__012__Kosten_HCS_gegen_ber_neu","Kosten HCS gegenüber neu - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/KA13_Kristian_Augusts_gate_13_Oslo__012__Kosten_HCS_gegen_ber_neu","_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__012__Kosten_HCS_gegen_ber_neu\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__013__Stahl_reused","Stahl reused - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/KA13_Kristian_Augusts_gate_13_Oslo__013__Stahl_reused","_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__013__Stahl_reused\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__014__Abfallmaximum_Ziel","Abfallmaximum Ziel - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/KA13_Kristian_Augusts_gate_13_Oslo__014__Abfallmaximum_Ziel","_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__014__Abfallmaximum_Ziel\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__015__Anzahl_donor_buildings_projects","Anzahl donor buildings/projects - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/KA13_Kristian_Augusts_gate_13_Oslo__015__Anzahl_donor_buildings_projects","_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__015__Anzahl_donor_buildings_projects\index.md"
"akteur_beteiligung","KA13_Kristian_Augusts_gate_13_Oslo__001__Entra_MAD_FutureBuilt_Asplan_Viak_Insenti_Scenar","Entra, MAD, FutureBuilt, Asplan Viak, Insenti, Scenario Interiørarkitekter, IWG/Spaces - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","akteur_beteiligung/KA13_Kristian_Augusts_gate_13_Oslo__001__Entra_MAD_FutureBuilt_Asplan_Viak_Insenti_Scenar","_graph\akteur_beteiligung\KA13_Kristian_Augusts_gate_13_Oslo__001__Entra_MAD_FutureBuilt_Asplan_Viak_Insenti_Scenar\index.md"
"reuse_kette","KA13_Kristian_Augusts_gate_13_Oslo","Reuse-Kette - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kette/KA13_Kristian_Augusts_gate_13_Oslo","_graph\reuse_kette\KA13_Kristian_Augusts_gate_13_Oslo\index.md"
"reuse_kettenstation","KA13_Kristian_Augusts_gate_13_Oslo__Donor","Donor - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kettenstation/KA13_Kristian_Augusts_gate_13_Oslo__Donor","_graph\reuse_kettenstation\KA13_Kristian_Augusts_gate_13_Oslo__Donor\index.md"
"reuse_kettenstation","KA13_Kristian_Augusts_gate_13_Oslo__Receiver","Receiver - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kettenstation/KA13_Kristian_Augusts_gate_13_Oslo__Receiver","_graph\reuse_kettenstation\KA13_Kristian_Augusts_gate_13_Oslo__Receiver\index.md"
"fallstudie","Kamikatsu_Zero_Waste_Center_Hotel_WHY","Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","fallstudie/Kamikatsu_Zero_Waste_Center_Hotel_WHY","_graph\fallstudie\Kamikatsu_Zero_Waste_Center_Hotel_WHY\index.md"
"projekt","Kamikatsu_Zero_Waste_Center_Hotel_WHY","Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","projekt/Kamikatsu_Zero_Waste_Center_Hotel_WHY","_graph\projekt\Kamikatsu_Zero_Waste_Center_Hotel_WHY\index.md"
"bauobjekt","Kamikatsu_Zero_Waste_Center_Hotel_WHY","Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","bauobjekt/Kamikatsu_Zero_Waste_Center_Hotel_WHY","_graph\bauobjekt\Kamikatsu_Zero_Waste_Center_Hotel_WHY\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Fassadenfenster","Fassadenfenster - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Fassadenfenster","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Fassadenfenster\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Hotel_ffnungen","Hotelöffnungen - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Hotel_ffnungen","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Hotel_ffnungen\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Terrazzo_M_rtelboden_Reuse_Shop","Terrazzo-/Mörtelboden Reuse Shop - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Terrazzo_M_rtelboden_Reuse_Shop","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Terrazzo_M_rtelboden_Reuse_Shop\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Mosaikboden_Community_Hall","Mosaikboden Community Hall - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Mosaikboden_Community_Hall","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Mosaikboden_Community_Hall\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__005__Fliesen_unter_Traufe_Regenf_nger_Rand","Fliesen unter Traufe / Regenfänger-Rand - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__005__Fliesen_unter_Traufe_Regenf_nger_Rand","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__005__Fliesen_unter_Traufe_Regenf_nger_Rand\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__006__Au_enwand_Receiving_wall_Elemente","Außenwand-/Receiving-wall-Elemente - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__006__Au_enwand_Receiving_wall_Elemente","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__006__Au_enwand_Receiving_wall_Elemente\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__007__B_cherregal","Bücherregal - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__007__B_cherregal","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__007__B_cherregal\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__008__Hotelsofas_Vorh_nge_Betten","Hotelsofas / Vorhänge / Betten - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__008__Hotelsofas_Vorh_nge_Betten","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__008__Hotelsofas_Vorh_nge_Betten\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__009__Tragstruktur","Tragstruktur - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__009__Tragstruktur","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__009__Tragstruktur\index.md"
"reuse_einsatz","Kamikatsu_Zero_Waste_Center_Hotel_WHY__010__TGA","TGA - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__010__TGA","_graph\reuse_einsatz\Kamikatsu_Zero_Waste_Center_Hotel_WHY__010__TGA\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Anzahl_wiederverwendeter_Fenster","Anzahl wiederverwendeter Fenster - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","datenpunkt/Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Anzahl_wiederverwendeter_Fenster","_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Anzahl_wiederverwendeter_Fenster\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Fl_che_Ma_stab","Fläche / Maßstab - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","datenpunkt/Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Fl_che_Ma_stab","_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Fl_che_Ma_stab\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__013__Recyclingrate_Kamikatsu","Recyclingrate Kamikatsu - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","datenpunkt/Kamikatsu_Zero_Waste_Center_Hotel_WHY__013__Recyclingrate_Kamikatsu","_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__013__Recyclingrate_Kamikatsu\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__014__Sortierkategorien","Sortierkategorien - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","datenpunkt/Kamikatsu_Zero_Waste_Center_Hotel_WHY__014__Sortierkategorien","_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__014__Sortierkategorien\index.md"
"akteur_beteiligung","Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Hiroshi_Nakamura_NAP","Hiroshi Nakamura & NAP - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","akteur_beteiligung/Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Hiroshi_Nakamura_NAP","_graph\akteur_beteiligung\Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Hiroshi_Nakamura_NAP\index.md"
"akteur_beteiligung","Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Yamada_Noriaki_Structural_Design_Office","Yamada Noriaki Structural Design Office - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","akteur_beteiligung/Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Yamada_Noriaki_Structural_Design_Office","_graph\akteur_beteiligung\Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Yamada_Noriaki_Structural_Design_Office\index.md"
"akteur_beteiligung","Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Kitajima_Corporation","Kitajima Corporation - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","akteur_beteiligung/Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Kitajima_Corporation","_graph\akteur_beteiligung\Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Kitajima_Corporation\index.md"
"akteur_beteiligung","Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Kamikatsu_Town_lokale_Einwohner","Kamikatsu Town / lokale Einwohner - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","akteur_beteiligung/Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Kamikatsu_Town_lokale_Einwohner","_graph\akteur_beteiligung\Kamikatsu_Zero_Waste_Center_Hotel_WHY__004__Kamikatsu_Town_lokale_Einwohner\index.md"
"fallstudie","Kindergarten_Moeoeslistrasse_Manegg_Zuerich","Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","fallstudie/Kindergarten_Moeoeslistrasse_Manegg_Zuerich","_graph\fallstudie\Kindergarten_Moeoeslistrasse_Manegg_Zuerich\index.md"
"projekt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich","Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","projekt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich","_graph\projekt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich\index.md"
"bauobjekt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich","Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","bauobjekt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich","_graph\bauobjekt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe","Außentreppe - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Vordach_Pergola","Vordach / Pergola - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Vordach_Pergola","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Vordach_Pergola\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Holzst_tzen","Holzstützen - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Holzst_tzen","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Holzst_tzen\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__Stahlkonstruktion_Beschattung","Stahlkonstruktion Beschattung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__Stahlkonstruktion_Beschattung","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__Stahlkonstruktion_Beschattung\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__Gel_nder_Br_stungsgel_nder","Geländer / Brüstungsgeländer - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__Gel_nder_Br_stungsgel_nder","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__Gel_nder_Br_stungsgel_nder\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__Stahltr_ger_Unterz_ge_St_tzen","Stahlträger / Unterzüge / Stützen - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__Stahltr_ger_Unterz_ge_St_tzen","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__Stahltr_ger_Unterz_ge_St_tzen\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__Brandschutzt_ren","Brandschutztüren - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__Brandschutzt_ren","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__Brandschutzt_ren\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Akustikelemente_Deckenpaneele","Akustikelemente / Deckenpaneele - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Akustikelemente_Deckenpaneele","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Akustikelemente_Deckenpaneele\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten","Sanitärapparate / Lavabos / Toiletten - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Sanit_rapparate_Lavabos_Toiletten\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che","gebrauchte Küche - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__gebrauchte_K_che\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge","Pflanztröge - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben","Garderoben - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__012__Garderoben\index.md"
"reuse_einsatz","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te","Mobiliar/Geräte - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te","_graph\reuse_einsatz\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Nutzfl_che","Nutzfläche - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Nutzfl_che","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Nutzfl_che\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Objektkredit","Objektkredit - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Objektkredit","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Objektkredit\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Bauzeit","Bauzeit - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Bauzeit","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Bauzeit\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__graue_THG_konventionell","graue THG konventionell - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__graue_THG_konventionell","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__graue_THG_konventionell\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__graue_THG_mit_Re_Use","graue THG mit Re-Use - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__graue_THG_mit_Re_Use","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__graue_THG_mit_Re_Use\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__THG_Einsparung","THG-Einsparung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__THG_Einsparung","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__THG_Einsparung\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__CO_Einsparung_absolut","CO₂-Einsparung absolut - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__CO_Einsparung_absolut","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__CO_Einsparung_absolut\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Kostenwirkung_Re_Use_Bauteile","Kostenwirkung Re-Use-Bauteile - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Kostenwirkung_Re_Use_Bauteile","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Kostenwirkung_Re_Use_Bauteile\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Mehrhonorar_Planung","Mehrhonorar Planung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Mehrhonorar_Planung","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Mehrhonorar_Planung\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__Gesamtkostenwirkung","Gesamtkostenwirkung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__Gesamtkostenwirkung","_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__Gesamtkostenwirkung\index.md"
"akteur_beteiligung","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Stadt_Z_rich_Amt_f_r_Hochbauten_Immobilien_Stadt","Stadt Zürich, Amt für Hochbauten, Immobilien Stadt Zürich, Bischof Föhn Architektur, Zirkular GmbH, Meili Partner, Heierli, Haerter + Partner, Schmidiger + Rosasco, aik - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","akteur_beteiligung/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Stadt_Z_rich_Amt_f_r_Hochbauten_Immobilien_Stadt","_graph\akteur_beteiligung\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Stadt_Z_rich_Amt_f_r_Hochbauten_Immobilien_Stadt\index.md"
"fallstudie","Kindl_Areal","Kindl Areal","fallstudie/Kindl_Areal","_graph\fallstudie\Kindl_Areal\index.md"
"projekt","Kindl_Areal","Kindl Areal","projekt/Kindl_Areal","_graph\projekt\Kindl_Areal\index.md"
"bauobjekt","Kindl_Areal","Kindl Areal","bauobjekt/Kindl_Areal","_graph\bauobjekt\Kindl_Areal\index.md"
"fallstudie","Kunst_Stoffe_Berlin","Kunst Stoffe Berlin","fallstudie/Kunst_Stoffe_Berlin","_graph\fallstudie\Kunst_Stoffe_Berlin\index.md"
"fallstudie","Liander_Alliander_HQ_Duiven","Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","fallstudie/Liander_Alliander_HQ_Duiven","_graph\fallstudie\Liander_Alliander_HQ_Duiven\index.md"
"projekt","Liander_Alliander_HQ_Duiven","Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","projekt/Liander_Alliander_HQ_Duiven","_graph\projekt\Liander_Alliander_HQ_Duiven\index.md"
